obj,x_1,x_2,iterations,state
2.484560060037317e-07,-4.006414111727529,-6.007684210329659,10001,True
0.0006703644268995797,-4.000615790488629,-6.776740926833341,10001,True
5.54368628647733e-06,-3.966231156014767,-5.979312362110825,10001,True
0.000296704775565015,-4.258344282427222,-6.0081990827027685,10001,True
0.0017756622357513567,-3.4366120526068356,-5.4268751487636475,10001,True
1.2081126254601736e-06,-4.0010381266513395,-6.032908821539783,10001,True
0.0015592824599486796,-3.4076866634476426,-6.003722811124701,10001,True
3.5101445978864784e-06,-4.027617365224724,-5.989595448578886,10001,True
6.896622502431551e-05,-4.124255288855192,-6.01766621883524,10001,True
4.86411013987697e-07,-3.9976452439935697,-6.02038603466076,10001,True
1.4604733908840475e-07,-3.9977714195764493,-5.989437030608649,10001,True
8.26974370635671e-06,-4.00652838500786,-6.085277723307307,10001,True
2.2754679207711584e-06,-4.008825361761545,-6.041669810268413,10001,True
1.1130526817566797e-09,-3.999629687516502,-5.999326782299814,10001,True
0.0057269576879406744,-4.1441442599301945,-3.7480782321618467,10001,True
0.00042587031995980476,-4.309549384972264,-5.999968109652341,10001,True
0.00021066127178732616,-4.205150992442484,-5.854235032301833,10001,True
0.0002015754465499115,-3.787191300791469,-5.983637480034748,10001,True
5.8444863386644075e-06,-3.96373748393259,-6.0003967601813315,10001,True
8.939599492498193e-05,-4.140480194764137,-6.038957091120922,10001,True
1.4526766622483897e-07,-4.005662143251531,-5.998418407511744,10001,True
7.375076860181147e-06,-4.027769189431404,-6.059607530123754,10001,True
0.0007689628414890075,-4.410729853103794,-6.131417306384849,10001,True
0.00038887595054278295,-4.02244478099959,-6.589892602693089,10001,True
7.275848189255466e-06,-4.038594082141645,-6.024295074910475,10001,True
4.128532431107734e-07,-4.008789543095192,-6.007908454179594,10001,True
2.5794577436162594e-06,-4.007941797405264,-6.04548871711919,10001,True
3.9089542881567145e-05,-4.080895703587293,-6.094890089882332,10001,True
5.600566741898403e-06,-3.964502192901456,-6.000364461914383,10001,True
2.634577427594743e-07,-3.994799252580104,-5.988645667189072,10001,True
4.815544187664881e-06,-3.993016589406939,-6.064334420607116,10001,True
7.854294894679689e-07,-3.9977882951415635,-5.973783211733741,10001,True
1.0713215761612534e-06,-4.008847881141484,-5.97448432999567,10001,True
2.4644895958254558e-05,-3.9379923006072355,-5.917534326980885,10001,True
1.1293749832386091e-05,-3.9932083114728645,-6.099899282865039,10001,True
6.27346678975683e-05,-3.919408615378323,-5.8254110083457284,10001,True
5.977425526187609e-06,-4.02785228203182,-6.047714615329568,10001,True
2.8841280423190035e-06,-4.02546913931321,-6.001003498213372,10001,True
1.058844256979446e-06,-4.000220388174878,-5.969133099483573,10001,True
3.419177375253705e-05,-4.080916211310462,-6.06769684901032,10001,True
0.0007531109427011391,-4.405655393025485,-6.139909459538588,10001,True
0.001661100823698511,-4.606991501923618,-5.854274203729396,10001,True
0.0010909156577248156,-4.171199981760979,-6.929831359404757,10001,True
0.00010930577805622683,-4.155984983429256,-6.0324027781046965,10001,True
1.548712242659315e-05,-3.940973408300331,-5.998637622219768,10001,True
0.00018182143986105316,-4.005176272262545,-5.595608950770664,10001,True
2.5061172642325833e-05,-3.964853897559843,-5.867282023406181,10001,True
6.515155238747454e-06,-3.9635678342117666,-5.976453686089169,10001,True
2.52273721226037e-08,-4.002272166320205,-5.998566934836223,10001,True
6.939762850207719e-08,-3.996401816593117,-5.9967334773330645,10001,True
0.0005258981109726276,-4.3384683480056685,-5.8772603997537125,10001,True
2.8884512414488746e-05,-4.080615021588709,-6.0009666178393495,10001,True
7.338999838108154e-08,-4.002381075182487,-5.993414187791597,10001,True
6.591446927154592e-07,-4.002124309547709,-5.976017100691827,10001,True
4.037862904760208e-05,-3.95862435534084,-5.828264766984182,10001,True
1.449224014931717e-05,-4.012121405497646,-6.111603325440742,10001,True
0.0009719475249475315,-3.6622621627981298,-6.646904464153396,10001,True
4.2652941107780934e-06,-4.026794318209567,-6.03109698934685,10001,True
0.00018255155389333466,-4.116347745494349,-6.331887340791313,10001,True
5.266437195405492e-05,-3.8913551676696363,-5.986467210550732,10001,True
0.00017340262647149845,-3.982833024050419,-5.606447533902614,10001,True
5.923109284258446e-06,-4.036503859000295,-6.000819431619382,10001,True
0.0004475043725119108,-3.685262552221353,-6.080717353300596,10001,True
8.09767204526524e-08,-3.997570533296356,-6.007019246010145,10001,True
4.7554250247692773e-07,-4.00091133639556,-6.0206074286636095,10001,True
5.963756651963612e-07,-4.002670418481046,-6.022543592420488,10001,True
6.741566018022465e-05,-3.876943435061513,-5.989879650976285,10001,True
2.78882786475679e-07,-4.003357175750126,-5.985650366145467,10001,True
1.7873543157816615e-06,-4.011660903735685,-6.03262992768107,10001,True
3.649327475768857e-05,-3.9093992818497094,-5.996839815744831,10001,True
1.8668357295479205e-05,-4.012196674988406,-6.1273046976463945,10001,True
3.1998298718532624e-05,-4.009734518862272,-5.831419380067697,10001,True
5.011348166657758e-07,-4.010567456523208,-5.997917504977281,10001,True
0.0005818371764200931,-4.2653741287640266,-5.508105960689683,10001,True
1.078137349112161e-09,-3.9995827488585665,-6.0005233827988125,10001,True
3.6795000680358855e-05,-3.9096239727348987,-5.97892405647584,10001,True
8.933144314469157e-07,-3.9925616755804487,-5.975861476689319,10001,True
2.827347442217631e-05,-3.9202638489017776,-5.996164401986011,10001,True
0.000366559165910065,-4.002208184459091,-6.574355068755066,10001,True
1.7296754910938e-09,-4.000555161388796,-5.999430885537398,10001,True
0.0005203550639068486,-4.342153814964569,-6.006528792914988,10001,True
1.5470991572115657e-07,-3.9950336105936524,-6.0063701514273315,10001,True
