obj,x_1,x_2,con_1
254.51117417656474,3.797694022151248,0.3016131928124033,-0.3061983505082946
263.0013363474833,3.3957547308121363,0.1883397023867378,-0.6958078432812682
252.83314556821014,3.740273327935519,0.3832641277453913,-0.7678254093955195
240.59523336815826,2.710525897261629,1.30844053171207,-1.9634887955332916
230.4210693623198,2.8254418366743703,1.6229007433084601,-3.2952743975783445
199.1611327290972,-4.102675448680481,14.474949604054984,-0.44600181382647186
219.28025657052206,3.501951569875768,1.693775021807196,-3.8849011707134693
214.99967883576042,8.968090295335326,0.3734884132552202,-0.5792222223848107
230.5048554520551,3.042164600193617,1.5058019133682399,-3.835559209026348
247.68655133499215,3.466804490162218,0.6820424722927892,-2.268187650170785
247.17711825528352,3.7903297007976384,0.5564161985161181,-1.0460573474061539
222.79855113060353,2.5820975292935655,2.047267698833157,-2.6416942873701466
181.88401961489026,-3.411572713648111,13.580937999444803,-3.834778889233027
237.68806902610606,3.34948077151604,1.0910581632652172,-3.33981569156453
227.03511654697218,3.5721018026687013,1.3721886822675289,-3.3766505355191097
223.91939009492577,2.263181850474119,2.191368729794246,-0.37572311811037373
250.36758420942925,3.2605218487177154,0.6840292519920949,-2.284135993011576
237.02612506012548,3.068341895377028,1.2530643057901765,-3.410494265033863
239.52035686628332,3.0198881555574566,1.1870207592512387,-3.127324090132239
249.51772267043415,3.1289895634477745,0.7765356452366168,-2.326340417640834
232.83058245079445,3.3584329373048813,1.2624540254629983,-3.655575282398143
218.03310515806086,3.0015328027497077,1.997901629080308,-4.356873598714882
252.23402693799434,3.480970532339585,0.517725256791684,-1.781910120175036
227.09102517609847,2.553021605167083,1.8991016352698076,-2.2126231530465015
236.10419027530153,3.832222116143045,0.9265247273210253,-1.6422326151632598
208.64193079731712,2.179166209954956,2.8560101438692413,-0.40426085130124445
267.1849265042502,3.332981273234118,0.07566457756985223,-0.20453885633815982
220.3397490182145,3.152372684665327,1.8299677612962184,-4.410899930958292
248.14858621975634,3.0007456689524243,0.887628653232368,-2.2577024554818426
199.61123108475638,9.673450314814831,0.87539039874511,-1.0039600262107093
222.74532520079245,2.4019553953074366,2.1541818716792243,-1.502916667129071
265.259575096405,3.13773694381098,0.22945766587874117,-0.4054793899264002
241.02429985990557,3.8410184695227354,0.7489913912331997,-1.2582341588932957
201.10388462295555,9.302084422136888,0.8360740446325565,-2.1664044295782476
228.7135150806339,3.4461493704340658,1.3705995360774543,-3.699356541023711
237.562710951278,3.0039148107335603,1.2661912429288302,-3.2599254376210123
202.6691555213643,3.9316246641026265,2.121957590377459,-1.6119227305252544
243.5332528138528,2.7577127209092653,1.1767396110406243,-1.8963031431869197
196.72047024318832,-3.677816668476355,11.895519137321235,-0.3463467292148241
218.43315063062414,9.219234076357639,0.24115332408717494,-0.13194788547809821
226.89793318011976,2.3975371874249056,1.9961354834982785,-1.1984480906537458
