obj,x_1,x_2,initial_x1,initial_x2,nfev,success,message
-268.7885048072876,3.273023451447713,0.0488698981476599,-0.5724154217038633,2.8092981705284665,42,True,Optimization terminated successfully
-268.7885046712526,3.273024450068903,0.04886945338641692,-3.570679216087944,4.256337111978819,70,True,Optimization terminated successfully
-200.6631421909033,-4.164305724724968,14.811358733499851,-1.776134238039571,4.284056008663535,47,True,Optimization terminated successfully
-268.7885046807521,3.2730237857879096,0.04886975194928966,2.0711478620451853,8.242452316326121,49,True,Optimization terminated successfully
-268.78850489122607,3.2730238431826595,0.04886971908688563,7.676696733620524,14.827645511762466,47,True,Optimization terminated successfully
-268.78850467149505,3.2730237765480497,0.0488697564161666,-4.26697870655973,3.481773771542459,41,True,Optimization terminated successfully
-268.78850559204864,3.2730237657806907,0.04886973047531591,4.649671408723528,2.4219984433751507,50,True,Optimization terminated successfully
-220.17428311603808,9.076768706042783,0.19047849882055795,8.052188400535023,3.261036394575389,38,True,Optimization terminated successfully
-268.7885050830206,3.2730240564044455,0.04886961673776069,6.1263255832517345,9.795307698466516,42,True,Optimization terminated successfully
-220.1742827760156,9.076768741196396,0.19047850810892994,6.983282672569445,0.46871343397892395,37,True,Optimization terminated successfully
-268.78850470547053,3.2730237724565803,0.04886975712082865,-1.5563895688348222,10.569412486806888,41,True,Optimization terminated successfully
-268.7885046827412,3.273023824939711,0.04886973426716486,-3.6865623649831574,0.45884224791478967,35,True,Optimization terminated successfully
-268.7885046733203,3.2730237402753826,0.048869772675320555,0.35702400549341107,8.846729872076457,49,True,Optimization terminated successfully
-268.78850482920853,3.2730237048877986,0.04886978338403092,-4.216659089237597,0.984954993095663,36,True,Optimization terminated successfully
-268.78850467684236,3.273023698641238,0.04886979129002468,-4.347482209104266,5.927261377012557,42,True,Optimization terminated successfully
-268.7885046727891,3.2730237951927865,0.048869747984045274,5.026405690240866,2.9704066772425444,50,True,Optimization terminated successfully
-268.78850540806565,3.273023759710096,0.048869739359476395,8.143996775562385,6.485836431672711,53,True,Optimization terminated successfully
-268.7885046743076,3.2730238286611133,0.048869732874828514,4.29462195564947,4.356401144024826,49,True,Optimization terminated successfully
-200.66314217711476,-4.164305724467574,14.8113587507202,4.228818601964143,14.30489943573484,27,True,Optimization terminated successfully
-268.7885048030726,3.273023843443725,0.048869721917476516,1.7202207478613447,3.1057475737997136,32,True,Optimization terminated successfully
-268.78850467935064,3.2730237746880433,0.04886975699033074,1.380509378580797,6.668613971456366,49,True,Optimization terminated successfully
-268.78850467950383,3.2730238071957576,0.0488697423589826,2.614262300079421,7.885998747164368,49,True,Optimization terminated successfully
-268.78850487408056,3.2730236858845676,0.048869790433552135,-4.363562121761808,2.4662862925518003,35,True,Optimization terminated successfully
-268.7885046872397,3.2730238504132685,0.04886972265538061,1.7534076942605985,10.619567559283812,41,True,Optimization terminated successfully
-268.78850467278835,3.2730238007103747,0.04886974550153844,6.663818624583003,11.65654499204467,43,True,Optimization terminated successfully
-200.6631421889259,-4.164305726177736,14.811358847823563,2.5416812876383217,14.351213899608714,27,True,Optimization terminated successfully
-268.7885046761695,3.2730237620025977,0.0488697628042911,-0.021894311901862196,7.221872435190498,49,True,Optimization terminated successfully
-200.66314217971572,-4.164305727782226,14.811358992710137,6.2256099901155455,12.867592776592709,69,True,Optimization terminated successfully
-268.7885053410612,3.2730238719042073,0.0488696911206583,1.2169008269936725,12.730267714009852,36,True,Optimization terminated successfully
-268.78850470201183,3.273023785098061,0.04886975154870075,1.6685641262606383,10.736206264295314,41,True,Optimization terminated successfully
-268.7885047021779,3.2730235265266217,0.04886986788244365,-4.873274546317704,0.37802135506123435,39,True,Optimization terminated successfully
-220.17428284005786,9.076768666939564,0.19047851057593038,9.106757403131327,1.5320692234679023,34,True,Optimization terminated successfully
-268.788504674326,3.273023814708731,0.048869739151820864,4.929516856595615,4.248881157316812,49,True,Optimization terminated successfully
-200.66314285033326,-4.164305755478473,14.811359294815054,-1.9873648433683186,5.825012731721387,45,True,Optimization terminated successfully
-220.1742827727348,9.076768632101833,0.19047851502069393,8.888523947627489,8.554113146260786,45,True,Optimization terminated successfully
-268.7885046808817,3.2730239297570978,0.04886968716876499,8.750719179368238,10.533963612295874,44,True,Optimization terminated successfully
