obj,x_1,x_2,x_3,x_4,x_5,con_1,con_2,con_3,con_4
-1.0700514641831416,0.00017339079330783096,6.856984649474057,-6.658602590999367,-2.678409074393186,2.3815197388790708,-0.6715545794390607,1.4394371879732493,1.0042191689147912,0.3509268115437787
-5.923477228043907,1.9303229761728156,-2.474660576892117,-1.225333799922562,-2.520640949184257,3.192691637944728,1.7982418379567946,-0.5006815823216645,0.26705188536517815,0.5805065963476252
-1.0761842636274825,0.002311474454392217,-2.308768384495117,-5.690283418712296,-1.431963390391152,7.365533635010451,1.2940539249819238,-0.19611906751262237,1.1343405191388696,1.036359665176164
-1.0700467319593376,-0.00017172097415023952,-1.6604481723664537,0.3555589597771337,4.270923931667165,5.667883368436525,1.06870881080755,0.9419935063032597,1.9447501183481757,1.0051612671254322
-1.0716952063954968,-0.0007515031076466245,1.6339607281171036,0.15523948767792262,6.348468964527467,-5.332145003441498,-0.33717540796831713,-0.07904876292643237,2.0454462091040018,0.4120960042728683
-1.074135367635098,0.001602841213094484,-1.2520599665619832,5.267695626994837,5.996750862450171,-1.9642747413096184,0.7672433804553975,-0.3476940458769693,1.2299709863807236,1.3324434160121497
-3.624492346474487,-0.9508125633832094,-0.757065293021381,4.303508452809006,14.50983801093552,7.214300643022243,0.7815477340985382,3.137620989370975,0.5854347765476108,0.5506462434905615
-1.0705240023641065,-0.00033997232991609164,-2.6995109317185695,6.413615252008544,9.569142302315282,4.431873233644284,-0.8514961667528667,1.7102336914042435,1.0006866347340257,1.3570320760841676
-1.0726138533078537,-0.0010729612245596308,2.350463454967339,2.10627000874425,16.784317158539395,7.861891725904842,-0.5012700372586778,-0.256926023152966,1.0164024123615465,1.1511984139455578
-1.0722058439438062,0.0009303317264691984,0.5837728683680476,2.4290273067616233,6.9743797729671,-4.57330969682764,-0.5367433285452137,-0.05345938299365535,1.7141574476888428,0.9399309182416022
-1.2193069226834479,0.04272576656735174,1.680243667974141,-2.4865481639648,3.2295536352107304,-5.6789087716821545,0.3016982600513387,1.233009913896225,1.0609754476294662,0.42910041164129353
-1.070540373479592,0.0003457379278421628,-0.5501336050958157,1.161506620529062,6.970758243787582,5.765661976515191,0.9207250658414949,-0.0038352608507029057,1.9983861236562346,0.5356734255462001
-1.0812556160156999,-0.004042002254176388,14.513560292818168,-2.732473988009565,10.62931144723863,2.5578009390710688,-0.209650143132734,-0.24820706040830592,1.001227187672586,0.5866961727565556
-1.0735873141808203,0.001412338894553814,10.332786845931148,-5.002138716664076,8.582347784061168,-5.77772763841567,0.2778811927360181,1.7038420932541942,0.9996124811356856,0.7777528579605768
-1.0711754015325892,0.0005690931570059994,14.146926704160341,-3.933488808763828,7.363031397324504,0.9314573989087881,0.6413350928264094,1.662656693850241,1.4202393137780869,0.13331576203220757
-1.0721414053300546,0.0009077847339419623,3.7239548710500734,-6.718879335761417,-3.4796804066560414,4.4857741354380245,-0.038590060580162344,-0.05728678166766184,0.9999375368923147,0.636969967139267
-1.0764072466751426,-0.0023882604260683352,3.4219754148284856,-8.466288917837968,7.874389648694647,9.502281653020878,0.46530062017572504,-0.4802467742349166,1.0000443730783604,0.7224202264477171
-1.0712504329630055,0.0005954463855109822,-1.931629101729251,-2.463682713448341,1.0133290072361527,6.192274390023127,0.374584388037178,1.2762445071324848,1.3843872321970054,0.17990852563692883
-1.072605648785402,0.001070095386464398,12.481340839623737,-7.987260529596439,7.526420433016801,6.338306686943549,-0.2880869912833077,0.9311471318244349,1.0000035535489238,0.6382167571453188
-1.0751698613061902,0.001961329860025351,-1.7397146293869912,-1.5125823723091845,-0.3008486062192471,5.084767198229096,0.6039184714472725,0.5868479870310822,2.063952863965899,1.4867552157792705
,,,,,,,,,
-1.0850203049721405,0.005305908607200862,-1.9404459172307633,2.719088014660587,1.341367356119223,1.8007126247561698,-0.02197115927138782,-0.467689800643662,1.2263072577626788,1.0681457262734118
-1.070656235926411,-0.0003865317442983569,-2.95434822653393,4.672399582350155,3.2207009428250726,1.46118937733996,0.7882964260053313,0.7798246693007203,1.118434518246443,0.7483624355505001
,,,,,,,,,
,,,,,,,,,
-5.658661953763168,-1.4043268332545926,17.41916874472771,-3.799609426534354,9.756484010120317,-0.10899043044127729,0.5285034104187787,-0.8171194692012796,1.1485048086764462,0.5274969326548428
-1.0738757168358117,-0.0015126376372142092,-2.0756464539450663,6.774414870460514,7.359989952609185,1.2998815660823737,-0.5899035098980505,-0.10071864350615956,1.1985601514907125,1.0304383578204672
-3.61434655247523,-0.8884137654821522,15.980007992513972,-3.83258765274277,9.020829027175115,-1.2999776051931131,0.8062732366908989,0.5707405900655339,0.5883707200774015,1.1155462733640946
,,,,,,,,,
,,,,,,,,,
-1.0742981188419987,-0.0016593352709456228,14.629443322584619,-5.717539725662552,9.922436661905499,4.983247242105592,-0.1845312360482012,-0.9435925218618101,0.9996367543454541,0.1939333126450684
-3.608001510320133,0.9142817394596525,-1.7880024527024985,1.2685669852447972,3.231836668791734,-4.393671981389949,1.3338135515758864,1.939863373490801,0.7376291506362501,0.9325423091296061
-1.0786875649873982,0.0031697946484935745,6.262348456426445,-3.85968579446774,0.3679126679965149,-2.3618815729358555,-0.6233169968265315,1.9396647567924434,1.8771812319138115,1.0118012258869824
-1.0697749785078732,7.577655403312621e-05,-0.5080804658959759,-2.5234334619820693,4.504604447706996,7.087527069777376,1.7335035558460845,0.6921384407020965,1.7741836366696917,1.0485422375542974
