obj,x_1,x_2,con_1
268.6430578187194,3.247533685062293,0.0652332966212359,-0.017350971511890023
268.6489479762007,3.2706788920182683,0.05459316706727202,-0.019803675265670506
268.6338841913747,3.241863008162683,0.0681056596647866,-0.0169978137702822
268.6474921520931,3.255067050007794,0.061681096850204044,-0.018406015474599968
268.6540207016272,3.255352399334486,0.061333746131681195,-0.017528886538865862
268.6374090719724,3.2545046014948102,0.0622725657241371,-0.019735979073240983
268.64904619819055,3.264179967442051,0.05751778695448554,-0.019431473031739088
268.6406415878431,3.2519879798890083,0.06330105531075889,-0.018763990172772083
268.6498889657357,3.2542617315235143,0.06196451406853887,-0.01791281409605361
268.6441977247465,3.2717124912146343,0.054286737533424285,-0.020494231770133098
268.65646528550485,3.2478169637965886,0.06465636380897478,-0.015514146976789434
268.6674697439659,3.2640476156644063,0.056960977768626575,-0.016800604829511734
268.6431739143175,3.243442159061433,0.06707998895162275,-0.01616924883893045
268.6669450908355,3.2540517388787045,0.06148845603719212,-0.015443320531642435
268.6561998820551,3.244663283739596,0.06609141142215107,-0.014677756047447588
268.67112569787645,3.253480688025083,0.0616064159821413,-0.014734473315271224
268.6461990529429,3.250891004638743,0.06361064976958168,-0.017728478525321556
268.64259375710833,3.2468684013158593,0.06554964627214162,-0.017239616229750787
268.59904790101734,3.2192274389949747,0.07953849986741449,-0.011993408184564736
268.648874073432,3.241821994104793,0.06762228866191854,-0.01484607552621764
268.6184579347341,3.262890033428492,0.05912294297764416,-0.02365548276474705
268.66600836410964,3.2714612901917697,0.05367017643723324,-0.017394896464537624
268.64430447521096,3.2524622513864645,0.06296418943014158,-0.018343911370767962
268.6323838768997,3.248388960064658,0.06520397721070635,-0.019093333828183567
268.6191565029203,3.2393030589489222,0.06975775902537702,-0.01823923588879861
268.639305517466,3.245436419254726,0.066307343756682,-0.017310636108339494
268.6414343441818,3.2467293281408978,0.06565135076894288,-0.017367192675038723
268.6600155272085,3.2653978093076823,0.05660183022848159,-0.017973341321305902
268.6661531073574,3.26127163788793,0.05825668909334628,-0.016695106374925217
268.5042070730526,3.218601660768673,0.08300152048934381,-0.025209428357952035
268.65117011765807,3.2485426431250937,0.06450557644783703,-0.016455234928014484
268.5496141972758,3.23787330830376,0.07273444991598467,-0.0276496311645964
268.56185708967826,3.2327766681457195,0.07463415971034644,-0.023919064508517884
268.63757220380694,3.244299864435144,0.06687949951062919,-0.017226855308289934
268.643520579422,3.251767916684918,0.06330410267588783,-0.018306047919445234
268.64106822299027,3.2664388222597274,0.056766678907160514,-0.020739514161522088
268.62769815717843,3.242493119803416,0.06802762789609712,-0.018081279135957473
268.63530387177866,3.2494155301592555,0.06464218080719672,-0.018932663764188007
268.5804136529863,3.2303633418287414,0.07510692938370982,-0.020234023729948092
268.663834865981,3.2555921220984376,0.06089704023429852,-0.01617498149499319
268.5783848601483,3.22916405275523,0.07571893069397125,-0.01998621007896162
268.632877661984,3.250176345807551,0.06437954756186977,-0.019460414731101494
268.657206644564,3.257366654702769,0.060317867656961385,-0.017420126557899707
268.66966801696196,3.2556704824924667,0.060666434668559976,-0.015358518578886482
268.64999236500876,3.26604694802587,0.05664466530969858,-0.019445171794931326
268.48601264316574,3.2256482751947644,0.08040981287374424,-0.03151864400835169
268.67792168947756,3.2700063499139667,0.0539266976479998,-0.015672238739498745
268.6627213091298,3.251159535556694,0.06293624253339299,-0.015435623168703394
268.6346811447513,3.240395286370844,0.06874334624731662,-0.016399347766840933
268.6436504854521,3.249967134068391,0.06411345804022141,-0.017876271691591228
268.65518961586946,3.251801780479706,0.0628981925564758,-0.016651385118396256
268.6602533666436,3.260565122609368,0.05877277797923817,-0.01744696555248204
268.6514947214135,3.2525845601789563,0.06266825688476288,-0.01734574397649613
268.6496766978769,3.243908433928321,0.06665129822744645,-0.015383461980316149
268.6833488476614,3.271074435389524,0.05326424955625898,-0.014926312546065468
268.6479089702999,3.243542690990762,0.06687595973851165,-0.015524627378957767
268.66142993638164,3.2618813243830393,0.058139786168403054,-0.017438015691048747
268.57325413378345,3.253127113126281,0.06504233745030949,-0.028594511481278673
268.64864396698323,3.267574723513382,0.05600140981312577,-0.01973084825731597
268.57384753313636,3.2390764133162127,0.07137783356551082,-0.024622896836695496
268.6810886505381,3.2555163037256714,0.06035380869989127,-0.013704614518466052
268.6697258830182,3.2440149231532183,0.06593184947779185,-0.01255560613057849
268.65820677303645,3.2641268782509982,0.05723519355484733,-0.01812461326826753
268.6654198101404,3.2625226893714148,0.057717065357601544,-0.01694127218848429
268.64343448434727,3.2617834881251566,0.05878610274772637,-0.019985776671906486
268.6777892841301,3.2538200283210372,0.061230135186910985,-0.013853188059750998
268.68401597025695,3.268728657539835,0.05429820702850272,-0.01476090719633305
268.54610107292694,3.232197798909636,0.07542448041340903,-0.025925261111478193
268.671210991648,3.25263868242484,0.06198385856614424,-0.014548799888123298
268.6300049238775,3.257849239148685,0.06101047453913221,-0.021366580042459837
268.56332518317186,3.262442126039268,0.06117009005719978,-0.031441157256369756
268.64197547590794,3.263863452418393,0.057897072759695724,-0.02040773402258278
268.62016484329536,3.243497789888588,0.06782525122160993,-0.019467434366799097
268.6772431686128,3.2586671714412794,0.05906044242165835,-0.01476893828786352
268.6700885722307,3.2504141895783287,0.06302641228869407,-0.014214577983510779
268.61764227459537,3.239158768396559,0.06987380777891011,-0.018404814049817197
268.666844653748,3.2669600531217102,0.055669378406767334,-0.017109927399745928
268.6387102040412,3.253389417533275,0.06273265109748452,-0.019332194653580714
268.63523472619033,3.255558109599235,0.061869651352024504,-0.020239910706647102
268.59870026942144,3.2527994429267513,0.06433848428360117,-0.02490674969545026
268.6348752912304,3.2517010236321364,0.06362372538831501,-0.01952261657632448
268.643911216554,3.274869713603053,0.05287539867481868,-0.020515094109191168
268.6444266009924,3.247634124050975,0.06514206032372037,-0.017182280353885027
268.6890218655433,3.266548168538745,0.05511297135591126,-0.01393205829254196
268.6622140003101,3.2601624695011235,0.058888794243284096,-0.017115986313586795
268.6528271359311,3.277204610479243,0.051526857683103194,-0.019169028393781318
268.64184919930466,3.254929950340436,0.061931877766448595,-0.0191838948893448
268.6566391674063,3.2495818273709416,0.0638527838653909,-0.015933101773317304
268.6530519819139,3.247154757329294,0.06507003329263775,-0.015825819191174872
268.49621178044225,3.247534009384136,0.07015020751989029,-0.03825975140435123
268.6889741905392,3.2694598079843895,0.05380306184206317,-0.01408464752771632
268.65871805618735,3.2565201100706522,0.060649377221717704,-0.017065267419088315
268.6447641802257,3.2592731307387033,0.05987398131312652,-0.01947734159480774
268.63977575775556,3.2605682563816436,0.05945665208708632,-0.020359741224131866
268.66637921378134,3.2527371338631212,0.062101117324710436,-0.015257754129378576
268.63497560271696,3.248977872753838,0.06485099370784103,-0.018871903371191934
268.6766869849283,3.2535554181431454,0.06138652722875401,-0.013957372043789107
268.65364164480536,3.245947842231203,0.06559605826385809,-0.015411208550740518
268.6575515519813,3.2512102295933203,0.06308639019306836,-0.016183588384103054
268.65331889627663,3.2669325478986915,0.05613431599003353,-0.01903010631366886
