0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.024732336401939392,-inf,-0.0461544394493103,-inf,-inf,-0.3656352758407593,-inf,-inf,-0.02958638034760952,-0.5628785490989685,-inf,-inf,-inf,-0.0864633172750473,-inf,-inf,-inf,-inf,-0.021845126524567604,-inf,-inf,-0.22307193279266357,-inf,-inf,-0.003825349500402808,-inf,-inf,-inf,-0.044137753546237946,-inf,-inf,-inf,-0.028211694210767746,-inf,-0.04579753801226616,-inf,-inf,-inf,-inf,-inf,-0.03124925307929516,-inf,-inf,-inf,-inf,-0.26035022735595703,-inf,-0.08670462667942047,-0.007496557664126158,-inf,-2.1007876057410613e-05,-2.378449971729424e-05,-0.00011693980923155323,-0.00010390934767201543,-9.17293582460843e-05,-6.098749508964829e-05,-6.406915781553835e-05,-4.921865911455825e-05,-3.987011223216541e-05,-3.8340192986652255e-05,-6.805326847825199e-06,-0.00015040423022583127,-4.73511954623973e-06,-1.149325180449523e-05,-0.00013228683383204043,-5.3887451940681785e-05,-5.220842649578117e-05,-8.092300413409248e-05,-5.4234053095569834e-05,-7.904633093858138e-05,-0.00019441261247266084,-5.337210313882679e-05,-3.018570896529127e-05,-4.322959284763783e-05,-5.2455121476668864e-05,-0.00012649159180000424,-1.2159895959484857e-05,-9.130163380177692e-05,-5.560984573094174e-05,-7.651212945347652e-05,-1.110751418309519e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-0.01233022753149271,-inf,-inf,-0.10544046014547348,-inf,-0.25425034761428833,-0.017818661406636238,-inf,-inf,-0.5047767162322998,-inf,-inf,-inf,-inf,-0.07797660678625107,-inf,-0.00916219037026167,-inf,-inf,-inf,-0.05645352229475975,-0.19010211527347565,-inf,-inf,-0.020333487540483475,-0.21122486889362335,-inf,-inf,-inf,-0.5134298801422119,-inf,-inf,-inf,-0.7223672866821289,-inf,-inf,-0.07104836404323578,-0.1190362200140953,-inf,-inf,-0.009995806030929089,-inf,-inf,-0.04270169138908386,-inf,-0.40659672021865845,-inf,-inf,-2.7061811124440283e-05,-3.794675876633846e-06,-8.545148011762649e-05,-0.00015560383326373994,-0.00010715805547079071,-7.175252540037036e-05,-6.066586502129212e-05,-3.0135259294183925e-05,-1.2885769137938041e-05,-3.061737879761495e-05,-1.664585215621628e-05,-6.413133087335154e-05,-1.0330925761081744e-05,-1.0958366146951448e-05,-0.00016240875993389636,-7.960466609802097e-05,-1.8369102690485306e-05,-5.118351327837445e-05,-3.8938098441576585e-05,-2.848771146091167e-05,-9.920368029270321e-06,-1.0283896699547768e-05,-1.245162002305733e-05,-9.300002602685709e-06,-5.738661275245249e-05,-8.631111268186942e-05,-9.779001993592829e-05,-9.151398262474686e-05,-0.0001093863756977953,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-0.04134240373969078,-inf,-inf,-inf,-0.05157138779759407,-inf,-inf,-inf,-inf,-0.4768296182155609,-0.02764081209897995,-inf,-0.02922785095870495,-0.1312534213066101,-inf,-inf,-inf,-inf,-inf,-0.08829113841056824,-0.012108197435736656,-0.11640886962413788,-inf,-inf,-inf,-inf,-inf,-inf,-0.032675597816705704,-0.33964043855667114,-inf,-inf,-0.03932996094226837,-inf,-inf,-0.15697956085205078,-0.013516873121261597,-inf,-inf,-inf,-inf,-0.26247912645339966,-0.022327523678541183,-inf,-inf,-0.41773924231529236,-inf,-inf,-0.07572337239980698,-inf,-4.297639009109844e-07,-5.978790085237051e-08,-0.00010423454659758136,-0.0001442922803107649,-0.00011526716116350144,-5.855313065694645e-05,-6.868990749353543e-05,-4.9748210585676134e-05,-2.2395155610865913e-05,-2.9030643418082036e-05,-3.952769475290552e-06,-9.387818136019632e-05,-5.312275334290462e-06,-2.497464811312966e-05,-0.00011815914331236854,-4.958950376021676e-05,-7.09457672201097e-05,-2.6397019610158168e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-0.07058500498533249,-inf,-inf,-inf,-0.4154622256755829,-0.017721423879265785,-0.09048108011484146,-inf,-0.4755571484565735,-inf,-inf,-inf,-inf,-inf,-0.14657635986804962,-inf,-0.3343255817890167,-inf,-inf,-inf,-inf,-0.016868673264980316,-inf,-inf,-0.24146485328674316,-inf,-inf,-inf,-inf,-0.004932103678584099,-0.06883735209703445,-inf,-inf,-0.08245544135570526,-inf,-0.08285275101661682,-0.31264111399650574,-0.036563076078891754,-inf,-inf,-0.1603715568780899,-inf,-inf,-inf,-inf,-0.0193937961012125,-inf,-inf,-1.5424948287545703e-05,-1.0601958820188884e-05,-0.00014316567103378475,-0.00015629371046088636,-0.00021771925094071776,-2.3072334442986175e-05,-3.8179226976353675e-05,-9.835298988036811e-05,-4.806126162293367e-05,-4.6363034925889224e-05,-0.0001881259522633627,-0.00014418318460229784,-9.331068213214166e-06,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-0.2572755813598633,-0.04941829666495323,-inf,-0.03922336921095848,-0.43994608521461487,-inf,-0.09898797422647476,-inf,-inf,-0.0471443310379982,-inf,-inf,-0.07864189893007278,-inf,-inf,-inf,-0.6080432534217834,-0.0018412430072203279,-inf,-0.01930784247815609,-0.2779889404773712,-inf,-inf,-inf,-inf,-0.02540593035519123,-inf,-0.06742735952138901,-0.33319589495658875,-0.04648267477750778,-0.11470725387334824,-inf,-0.45933008193969727,-0.010687381960451603,-inf,-inf,-0.14310167729854584,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.06625310331583023,-inf,-inf,-0.010043171234428883,-0.00014794329763390124,-6.789337930968031e-05,-4.015912054455839e-05,-0.00012781583063770086,-5.9498092014109716e-05,-7.07482686266303e-05,-0.00010025290976045653,-9.417726687388495e-06,-3.710715827764943e-05,-2.032273550867103e-05,-0.0001727727212710306,-4.444010482984595e-05,-2.016926919168327e-05,-5.408940523921046e-06,-0.00024112685059662908,-3.478580401861109e-05,-9.25884087337181e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-0.0010432502022013068,-0.15702572464942932,-inf,-inf,-inf,-0.33457064628601074,-0.0697658583521843,-0.05553264170885086,-0.038954611867666245,-0.5894414186477661,-inf,-inf,-0.09004485607147217,-inf,-inf,-inf,-0.013031726703047752,-0.3395001292228699,-inf,-inf,-inf,-inf,-inf,-inf,-0.022117801010608673,-inf,-inf,-inf,-inf,-inf,-0.025375474244356155,-0.12234896421432495,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.21965235471725464,-0.0032479269430041313,-0.2781468331813812,-inf,-inf,-inf,-inf,-0.05643666908144951,-0.09138977527618408,-0.05097060650587082,-0.12844440340995789,-8.196952876460273e-06,-1.48488709328376e-06,-9.291738388128579e-05,-0.00014367487165145576,-0.00010457232565386221,-6.794383807573467e-05,-6.643158849328756e-05,-3.5098131775157526e-05,-1.7859994841273874e-05,-2.524720002838876e-05,-2.197666253778152e-05,-7.184540299931541e-05,-1.0230713087366894e-05,-2.027146729233209e-05,-0.00010777129500638694,-5.674192289006896e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-0.015551271848380566,-inf,-inf,-0.12132780998945236,-0.036419447511434555,-inf,-0.012282749637961388,-inf,-inf,-inf,-inf,-inf,-inf,-0.20272323489189148,-inf,-inf,-0.018296966329216957,-inf,-inf,-inf,-inf,-0.08721625059843063,-inf,-inf,-0.017991745844483376,-0.26079875230789185,-inf,-0.10651512444019318,-inf,-0.36427634954452515,-inf,-inf,-inf,-inf,-inf,-inf,-0.04973471537232399,-0.15260770916938782,-inf,-inf,-0.010173655115067959,-inf,-inf,-inf,-inf,-0.4017643928527832,-inf,-inf,-2.1460033167386428e-05,-5.600495114777004e-06,-8.873109618434682e-05,-0.00013371591921895742,-9.231277363141999e-05,-6.94213667884469e-05,-4.9744481657398865e-05,-2.725500235101208e-05,-2.049654722213745e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-0.05130712687969208,-inf,-0.13749432563781738,-0.028800617903470993,-inf,-inf,-inf,-inf,-inf,-inf,-0.4363371729850769,-0.036946702748537064,-inf,-inf,-inf,-0.047884251922369,-inf,-inf,-0.29819726943969727,-inf,-inf,-inf,-0.5693333745002747,-inf,-inf,-0.031645677983760834,-inf,-0.0006761984550394118,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.017480770125985146,-inf,-inf,-inf,-inf,-0.0958736389875412,-0.03187297284603119,-0.27023419737815857,-0.036425840109586716,-inf,-inf,-inf,-inf,-4.508610436460003e-05,-1.5738405636511743e-05,-0.00014094370999373496,-0.00020079164823982865,-0.00016888818936422467,-3.287013896624558e-05,-6.878055864945054e-05,-6.336639489745721e-05,-2.247196971438825e-05,-6.666964327450842e-05,-9.675468390923925e-06,-0.00016083192895166576,-8.383060958294664e-06,-8.33507874631323e-06,-0.00010227811435470358,-2.7369360395823605e-05,-8.932966738939285e-05,-4.8171747039305046e-05,-7.909347914392129e-05,-0.00010585878771962598,-2.9300172172952443e-06,-1.969233198906295e-05,-7.569565786980093e-05,-2.182294883823488e-05,-0.0001493508752901107,-4.8145779146580026e-05,-1.3151524171917117e-06,-1.0255039342155214e-05,-4.5993656385689974e-05,-3.0185159630491398e-05,-6.918636063346639e-05,-4.679433550336398e-05,-1.4909619494574144e-06,-0.00012089923984603956,-0.00011167011689394712,-6.429188943002373e-06,-5.186738781048916e-05,-2.4151733668986708e-05,-2.881990985770244e-05,-7.350342457357328e-06,-0.00018312821339350194,-1.1738898137991782e-05,-8.688220259500667e-05,-9.90888147498481e-05,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-0.009385796768607374,-inf,-0.05905356232585549,-inf,-inf,-inf,-inf,-0.2924924554992721,-0.015017370501989551,-inf,-inf,-0.5723102662036843,-inf,-0.07205642991247103,-inf,-inf,-0.02199016867714381,-inf,-inf,-0.29441610750964164,-inf,-inf,-inf,-0.5445919204854767,-inf,-inf,-0.03408398910530934,-0.2269045420047583,-0.07333934452321995,-inf,-inf,-inf,-0.00402950594415543,-inf,-inf,-inf,-inf,-0.04750422266866395,-inf,-0.3746459735381741,-0.027258547132180767,-inf,-0.02951764942705654,-0.18613920057416705,-0.0606362396211596,-inf,-inf,-inf,-0.03151159000471863,-8.03427745884009e-05,-2.0618768529443692e-05,-8.661122160058763e-05,-0.0001155656231971377,-7.374890468147448e-05,-5.8131782486294756e-05,-2.785348088305847e-05,-2.165411155777632e-05,-3.172693644315487e-05,-1.4147533806040935e-05,-0.00013185011604740962,-3.8868183252734305e-05,-7.37617783092719e-05,-8.042559479145279e-05,-5.386476049034172e-05,-4.6017034695431204e-05,-4.440831612065415e-05,-7.918079947563063e-05,-2.8836265222808742e-05,-0.00013094475456864273,-1.7123498856703208e-05,-6.917562154370488e-06,-1.4696622908966753e-06,-0.00015873434837133428,-5.283916183442292e-05,-0.00020438414993131912,-1.5328096962464933e-05,-0.00010832681681450188,-0.0002565431027314252,-0.00015035805332289863,-4.0148442473294165e-05,-6.91615730029317e-05,-2.613774497520574e-06,-8.517543035278173e-05,-5.8703720306753354e-05,-5.356802431482786e-05,-0.00018051059391071511,-4.605909739938235e-05,-9.312488421874752e-05,-4.731324747718306e-06,-8.50694449798273e-05,-1.461334650990283e-05,-6.784236209176081e-05,-4.472871915299652e-05,-6.050654663471133e-05,-8.387203100695532e-05,-0.00010080938851241704,-4.3386314208684286e-05,-4.213634574423834e-06,-8.79635670648213e-05
-0.5628329515457153,-0.020226266235113144,-inf,-inf,-inf,-inf,-inf,-inf,-0.15884394943714142,-0.01817537657916546,-inf,-inf,-0.45142099261283875,-inf,-0.07164110988378525,-inf,-inf,-0.0023069868329912424,-inf,-inf,-inf,-inf,-0.1373254656791687,-0.036803580820560455,-0.28995686769485474,-inf,-inf,-inf,-0.3294009268283844,-0.0628528967499733,-inf,-inf,-0.24052999913692474,-0.04583223909139633,-inf,-inf,-inf,-inf,-0.09851987659931183,-0.012377910315990448,-0.3825586438179016,-0.019447924569249153,-inf,-inf,-inf,-inf,-inf,-inf,-0.30397745966911316,-inf,-0.00012432094081304967,-3.0523777240887284e-05,-6.463164754677564e-05,-0.0001336740533588454,-6.684479012619704e-05,-7.385918434010819e-05,-1.9374287148821168e-05,-5.430809687823057e-05,-2.0834218958043493e-05,-8.358482591575012e-05,-0.00015375066141132265,-9.802827116800472e-05,-5.44541080671479e-06,-2.7321902962285094e-05,-0.0001479961210861802,-3.294751513749361e-05,-0.00010438802564749494,-3.1064089853316545e-05,-6.015917824697681e-05,-6.070643212297e-05,-1.4300909469966427e-06,-9.444698662264273e-05,-1.1330432243994437e-05,-3.326841033413075e-05,-0.0001416214508935809,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-0.20802946388721466,-inf,-0.1973661482334137,-inf,-inf,-0.03413248062133789,-0.5817362666130066,-inf,-0.05988461524248123,-inf,-0.33768606185913086,-0.0942496657371521,-inf,-0.012124251574277878,-inf,-inf,-0.13412755727767944,-0.030580149963498116,-inf,-0.01665521413087845,-inf,-0.0456799753010273,-inf,-inf,-inf,-inf,-0.19656558334827423,-inf,-inf,-0.0003373542567715049,-inf,-inf,-0.0752565786242485,-0.04947526007890701,-0.30815038084983826,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.07549378275871277,-inf,-inf,-0.016593316569924355,-inf,-inf,-inf,-4.1673818486742675e-05,-1.4263509910961147e-05,-0.00010361812019255012,-0.00019747516489587724,-0.0001800129102775827,-3.529852256178856e-05,-6.994688010308892e-05,-6.728934386046603e-05,-2.3532440536655486e-05,-6.379243131959811e-05,-8.521575182385277e-06,-0.00015515396080445498,-7.999648369150236e-05,-2.214975029346533e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-0.3733408451080322,-inf,-0.07932675629854202,-inf,-inf,-0.034139234572649,-inf,-0.00030656010494567454,-0.11964823305606842,-inf,-inf,-inf,-0.5515297055244446,-inf,-inf,-0.03319111838936806,-0.1780974566936493,-inf,-inf,-inf,-inf,-0.03440709784626961,-0.09421797841787338,-0.03238813579082489,-inf,-inf,-inf,-0.025375952944159508,-inf,-inf,-inf,-0.01065163966268301,-inf,-inf,-inf,-inf,-inf,-0.024488499388098717,-0.1831277310848236,-inf,-0.32453081011772156,-inf,-inf,-0.07255062460899353,-inf,-inf,-inf,-0.017447620630264282,-0.4682917594909668,-2.9182432626839727e-05,-1.362458715448156e-05,-0.00010565634875092655,-0.0001902939548017457,-0.00015072268433868885,-5.279707693262026e-05,-5.9097841585753486e-05,-5.6867975217755884e-05,-1.498825895396294e-05,-5.506876186700538e-05,-7.206652662716806e-05,-0.00010754058894235641,-6.4746791395009495e-06,-8.862772119755391e-06,-0.000148310064105317,-5.0970538723049685e-05,-5.445125498226844e-05,-6.430312350858003e-05,-0.00011409355647629127,-1.9028851738767116e-07,-6.708391447318718e-05,-0.00011967548198299482,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-0.3233676850795746,-inf,-inf,-0.0357925109565258,-inf,-inf,-inf,-inf,-inf,-0.004315867554396391,-0.0585208460688591,-0.06641703844070435,-0.3613675534725189,-inf,-inf,-inf,-0.1390605866909027,-0.047061529010534286,-inf,-inf,-inf,-0.04399799183011055,-inf,-inf,-0.5313857197761536,-0.02087078057229519,-0.17808087170124054,-inf,-0.6645218133926392,-inf,-inf,-inf,-0.11333223432302475,-0.006305827759206295,-inf,-0.025728046894073486,-inf,-0.0771436020731926,-inf,-inf,-0.31367990374565125,-inf,-inf,-inf,-5.7931327319238335e-05,-2.2353495296556503e-05,-8.278006862383336e-05,-0.00021399017714429647,-0.0001556292554596439,-2.6189327400061302e-05,-6.687280256301165e-05,-5.107840843265876e-05,-1.9319826606079005e-05,-1.1403095413697883e-05,-0.00017224581097252667,-3.840015415335074e-05,-5.6284341553691775e-05,-2.5253541025449522e-05,-4.255229578120634e-05,-2.2181629901751876e-05,-0.00010497077164473012,-3.9016653317958117e-05,-6.991486588958651e-05,-7.809106318745762e-05,-6.329044845188037e-05,-5.9457437600940466e-05,-8.140985300997272e-06,-5.2317034715088084e-05,-1.6110760043375194e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-0.022988101467490196,-0.44545406103134155,-inf,-inf,-inf,-inf,-inf,-inf,-0.05620735511183739,-0.26012536883354187,-inf,-inf,-inf,-0.35234397649765015,-0.01973298192024231,-0.07400144636631012,-0.0025054810103029013,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.04720568656921387,-0.40470659732818604,-inf,-inf,-0.0628197193145752,-inf,-inf,-inf,-0.013948201201856136,-0.14327502250671387,-inf,-inf,-inf,-inf,-0.06592295318841934,-0.08977321535348892,-0.026053542271256447,-0.5651994347572327,-inf,-inf,-0.024561045691370964,-inf,-inf,-0.21265310049057007,-inf,-0.25945189595222473,-0.0002024361747317016,-3.782644489547238e-05,-5.2513314585667104e-05,-0.00017997478425968438,-9.247347043128684e-05,-0.0001077451161108911,-4.05190403398592e-05,-4.471949523576768e-06,-3.6545636248774827e-05,-4.283920134184882e-05,-0.00017435586778447032,-4.2415515054017305e-05,-3.352077555973665e-06,-1.221964066644432e-05,-0.00014727801317349076,-6.095412391005084e-05,-5.212534233578481e-05,-1.8394712242297828e-05,-0.00011395633919164538,-8.76499034347944e-05,-2.6903138859779574e-05,-9.488232171861455e-05,-5.657917427015491e-06,-3.688342258101329e-05,-0.00011325040395604447,-0.00010124839172931388,-7.096367880876642e-06,-5.967815013718791e-05,-5.6634980865055695e-05,-1.709477510303259e-05,-5.063411299488507e-05,-2.9904714438089286e-07,-2.508686520741321e-06,-2.5009255750774173e-06,-0.00014867904246784747,-0.00011467473086668178,-0.00027646610396914184,-0.00012925810005981475,-1.8690989236347377e-05,-4.252974122209707e-06,-3.458855644566938e-05,-2.952807699330151e-05,-8.028308911889326e-06,-4.6481367462547496e-05,-7.912827277323231e-05,-inf,-inf,-inf,-inf,-inf
-0.02310783416032791,-0.370845228433609,-inf,-inf,-inf,-inf,-0.06661684811115265,-inf,-inf,-0.13386835157871246,-inf,-0.2547524571418762,-0.02628023736178875,-0.573605477809906,-inf,-inf,-inf,-inf,-inf,-inf,-0.0052415430545806885,-inf,-0.03147205337882042,-inf,-0.08527695387601852,-inf,-inf,-0.07501399517059326,-0.030888976529240608,-0.3407943844795227,-inf,-inf,-inf,-0.3018391728401184,-inf,-inf,-0.012143646366894245,-inf,-inf,-inf,-inf,-0.26571124792099,-inf,-0.10920266062021255,-0.034905675798654556,-inf,-inf,-inf,-0.0965954065322876,-0.41974788904190063,-9.352913912152871e-05,-1.404564955009846e-05,-7.60321636334993e-05,-0.00017671723617240787,-0.00011433566396590322,-0.00010130408190889284,-4.586566865327768e-05,-2.553244848968461e-05,-6.677092642348725e-06,-2.3231956220115535e-05,-0.000174925327883102,-4.7215948143275455e-05,-5.5848991905804724e-05,-8.279981557279825e-06,-0.000139847572427243,-5.620785668725148e-05,-5.622635217150673e-05,-0.00016781891463324428,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-0.02461891993880272,-inf,-inf,-inf,-0.06082286313176155,-0.5953373908996582,-inf,-inf,-0.02317156083881855,-0.319631427526474,-inf,-inf,-inf,-inf,-0.01723051257431507,-inf,-0.0011625374900177121,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.21505199372768402,-inf,-inf,-inf,-inf,-inf,-0.06952150911092758,-inf,-0.33859679102897644,-inf,-inf,-inf,-0.22875019907951355,-0.07397273927927017,-inf,-0.007977256551384926,-inf,-inf,-inf,-inf,-inf,-inf,-0.1741446852684021,-0.052502136677503586,-0.19894924759864807,-4.621705738827586e-05,-1.1784725757024717e-05,-8.157137199304998e-05,-0.00013055083400104195,-8.246453944593668e-05,-6.839632987976074e-05,-3.667642886284739e-05,-1.9568642528611235e-05,-2.2644300770480186e-05,-1.9161201635142788e-05,-0.0001094649123842828,-4.703902959590778e-05,-3.0174960556905717e-05,-2.3870818040450104e-05,-7.244458538480103e-05,-0.00011361628276063129,-6.543074505316326e-06,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-0.45343101024627686,-inf,-inf,-inf,-inf,-inf,-0.0836574137210846,-inf,-0.1390591710805893,-0.004941991064697504,-inf,-inf,-0.6070103049278259,-inf,-inf,-0.012226465158164501,-0.19050295650959015,-0.010081154294312,-inf,-inf,-inf,-0.026207823306322098,-inf,-inf,-0.3094438910484314,-0.0388919897377491,-inf,-inf,-inf,-inf,-0.06514003127813339,-inf,-0.2253047525882721,-0.0031549723353236914,-inf,-inf,-inf,-0.057021889835596085,-inf,-inf,-inf,-inf,-inf,-inf,-0.2691003382205963,-inf,-0.00010309206118108705,-2.3171784050646238e-05,-6.350978219415992e-05,-0.00014674552949145436,-7.751423981972039e-05,-8.242749754572287e-05,-2.9244743927847594e-05,-8.003109542187303e-06,-4.2108156776521355e-05,-3.536792064551264e-05,-0.00016068032709881663,-4.8268306272802874e-05,-1.1044756320188753e-05,-1.5386694940389134e-05,-0.00021118174481671304,-3.8093028706498444e-05,-5.422512913355604e-05,-8.46645052661188e-05,-4.214708678773604e-05,-2.762840267678257e-05,-7.98517885414185e-06,-6.162237013995764e-07,-3.5500561352819204e-05,-0.0001430068223271519,-3.879315408994444e-05,-5.3987700084690005e-05,-1.66300633281935e-05,-6.976090662647039e-05,-7.286253094207495e-05,-2.9298666049726307e-05,-2.0348819816717878e-05,-8.588095079176128e-05,-7.54431530367583e-05,-1.7220297650055727e-06,-1.7241076420759782e-05,-5.70632291783113e-05,-4.340438317740336e-05,-2.0420056898728944e-05,-1.3125830264471006e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-0.06566843390464783,-inf,-inf,-inf,-inf,-inf,-0.0012272398453205824,-0.4356776475906372,-inf,-inf,-inf,-inf,-inf,-inf,-0.03514450788497925,-inf,-0.03201547637581825,-0.06586851924657822,-inf,-inf,-inf,-inf,-inf,-0.22254066169261932,-inf,-inf,-0.04117627069354057,-inf,-inf,-inf,-0.008215072564780712,-0.23544953763484955,-inf,-0.17341695725917816,-inf,-inf,-inf,-inf,-0.018977198749780655,-0.15676920115947723,-inf,-inf,-inf,-inf,-inf,-inf,-0.003788481466472149,-inf,-0.016014156863093376,-inf,-1.8055578038911335e-05,-3.4680679164011963e-06,-8.674448326928541e-05,-0.00014477965305559337,-9.968603262677789e-05,-7.718483539065346e-05,-5.841094025527127e-05,-2.8271633709664457e-05,-1.6150333976838738e-05,-2.491581835784018e-05,-1.3913386283093132e-05,-6.0992642829660326e-05,-1.3768412827630527e-05,-3.206581459380686e-05,-7.728852506261319e-05,-0.00016818969743326306,-5.228080044616945e-05,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
-0.0392252579331398,-inf,-inf,-inf,-inf,-inf,-0.0008795157773420215,-inf,-inf,-inf,-inf,-0.2742355465888977,-inf,-inf,-inf,-0.31564080715179443,-inf,-inf,-0.04432470351457596,-inf,-inf,-inf,-0.005096490029245615,-0.4075581133365631,-inf,-0.04402872174978256,-inf,-inf,-inf,-inf,-0.0194742139428854,-0.2061004787683487,-inf,-inf,-0.05923904851078987,-inf,-inf,-inf,-0.03719355911016464,-0.346338152885437,-inf,-0.11200407892465591,-inf,-0.522010862827301,-inf,-inf,-0.006041137035936117,-0.0822860524058342,-0.025777820497751236,-0.09766937792301178,-9.703056275611743e-05,-2.4798242520773783e-05,-7.983016257639974e-05,-0.0001181666084448807,-6.906233465997502e-05,-6.098869562265463e-05,-2.224708441644907e-05,-4.449357220437378e-05,-2.3559739929623902e-05,-8.190803782781586e-05,-0.0001291579828830436,-0.00010916235623881221,-6.775597739760997e-06,-4.1769151721382514e-05,-0.00010650260810507461,-3.417257175897248e-05,-0.00013189789024181664,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
