obj,x_1,x_2,x_3,x_4,x_5,initial_x1,initial_x2,initial_x3,initial_x4,initial_x5,nfev,success,message
7.929909307435473,2.9391177673034106,-7.5293073322820225,6.259230086012262,3.6583547201393016,2.326821886742583,2.411913336414064,-18.911098263228563,0.9932495575741829,1.93031656378486,-1.1278625311128625,124,True,Optimization terminated successfully
5.923409681485275,1.9280700515193692,-0.5492605094772661,-3.2918611654985037,3.926238326553885,-6.830138802791136,0.6156919570658603,-11.404757370410614,2.385419327013274,-2.4110504424152595,-6.194699921605402,49,True,Optimization terminated successfully
12.485759920814465,5.961809546465112,2.376490390483535,-6.573694387979976,4.625022157446737,-6.982435282133554,5.559275157078014,2.2239679596356403,-7.308401093101329,4.4344998805038855,-8.913484433651796,63,True,Optimization terminated successfully
9.669340680149482,-3.9479739342788114,12.113830091523944,2.912509104371671,15.775060995094945,3.4948820102148734,8.35069751288345,15.866962290858531,-0.1152632523614443,15.089967531438976,-12.371699258700987,117,True,Optimization terminated successfully
14.604818672032152,7.971444624746586,-5.200300906127995,4.134681257240759,8.573438714921501,-4.634049995417261,3.589183532068967,-17.257966815751118,-1.4375534480522116,-8.911010698860398,-10.803720933857843,82,True,Optimization terminated successfully
16.199912145962827,9.978619842622743,3.6818409255272138,-9.733749457863452,2.478679090098909,-6.986028636545686,5.1446702526361285,-10.507495974622094,-7.861086313800341,-4.95020137374209,-3.455732594891124,100,True,Optimization terminated successfully
14.604818670790783,7.97144615432087,-6.58895815999038,2.0863221297637025,0.65996610924122,2.3542808069173566,2.952387237899104,-11.526784496871457,2.8081345042982964,3.4582347376560527,1.6728117606121202,72,True,Optimization terminated successfully
11.177635798434869,4.955449835891843,7.348927302533516,-7.458525300387968,3.5102119707222688,-5.182486045691411,1.5771750690155084,13.33277308654624,1.6000835775561324,-6.806444847925956,8.124827438036156,171,True,Optimization terminated successfully
9.669340646269301,3.9480230203570312,-7.890725430283463,7.080550921507772,2.9775980037927363,0.048785617731699496,11.397368361517337,1.000351169149102,7.7904012789229,-1.068363114524491,3.7157562117144067,123,True,Optimization terminated successfully
3.607999128180549,0.9137737093312821,-4.422267733875228,5.071808445478186,3.456449961317365,2.1651108079189134,2.2682813760338707,-1.6566149528744418,5.531183699942005,5.139333551925002,16.4734934891806,83,True,Optimization terminated successfully
1.0695605650138558,2.5650091795746936e-09,-1.7211839578033783,6.4039029963123,6.815932258274508,-0.7935838964384169,4.251538722517736,-16.55201326444896,-2.673151966499592,15.227216128144054,-1.592923579417624,147,True,Optimization terminated successfully
12.485759908272493,5.961562579186866,-7.762815225862776,-8.49736833967236,15.161357350196555,12.926851375568164,-4.537559779787557,-9.61855596211116,-8.657112585260906,19.803264365480732,17.02915034144673,69,True,Optimization terminated successfully
5.92340959002944,-1.9279838439760282,5.5873283019254,-6.303904503039811,3.2423661858026036,-6.70261685347985,8.604391969253976,5.276319099029632,5.299197209033631,-6.584785709306306,-5.330233349958487,134,True,Optimization terminated successfully
3.607999113314879,0.9138095878735393,-4.397130326507967,8.089272369961893,9.7287152573864,4.047225364108437,3.9091368801061925,-5.021780192844126,-9.086420695091999,19.460910251430807,-0.435287661290058,105,True,Optimization terminated successfully
11.177635798487445,4.9554479003443195,-6.0375072413150965,-6.021102899772826,1.1533443390846254,8.716999659667124,3.568007469445595,-6.411264663542649,-4.805104945057259,0.380476330264397,12.456557687938528,57,True,Optimization terminated successfully
16.199912133854095,9.97864748678248,-0.5745459810649703,-4.461399784671943,7.931510597218002,-7.341334820797801,7.524699956880919,-4.073156188451227,-9.739653266108988,13.516958049042994,-6.110169679322061,69,True,Optimization terminated successfully
12.48575968525544,5.961683618400998,-7.912116007436649,5.436797919806587,3.375157340266023,3.078064431490502,4.905643104993587,-18.926860442312904,3.2440403853665156,0.40074962794500735,1.4034353582389159,56,True,Optimization terminated successfully
14.60481866159429,7.971478514873915,0.6274274582559285,3.5034579608320318,11.611793533196128,-3.7671716936527644,2.0533992353696826,-5.2633801453311,1.019558106488386,19.133142075994396,-11.278384897143642,45,True,Optimization terminated successfully
11.177635813828852,4.955417356829007,-3.5606882818523156,4.5308889393462595,9.900916246945755,-5.011361948511346,0.32539498330513084,-18.244496187756976,4.767995172418008,9.040396405089407,-7.91702036880153,72,True,Optimization terminated successfully
7.929909260063351,-2.9390778862051063,21.451930074394006,-9.053159427844776,9.025355725435334,4.1512338498014385,2.0848084833207308,7.0413612342241905,3.229626534308828,-6.544731728519338,14.0945237797021,73,True,Optimization terminated successfully
7.929909330117933,2.939129829544583,-7.081814042084959,5.363117442208393,14.415461452481159,8.066876765523787,8.22613871674396,-14.373923256788977,7.378332528641575,11.960892104859344,11.35332658526967,50,True,Optimization terminated successfully
1.069560578827304,-7.448799551511991e-09,-2.743945679207417,8.402505709493242,10.549302554991202,3.2943040206374445,4.236868919926346,-10.724807567418601,8.369172931792011,6.946706485324043,-3.574148987980168,111,True,Optimization terminated successfully
3.6079991135267844,-0.91380623955755,15.487392948376266,-5.168303704457324,6.451292881359799,0.1803062183724752,-0.5157650022396636,18.38445004093554,-1.6052907738635867,5.286128501348188,5.078591207566639,69,True,Optimization terminated successfully
3.6079991224080428,0.9137817909596883,10.467386156964837,-9.985920958694742,8.340815363321404,8.333340040500213,9.046247083380685,6.189653751609491,-6.465756768311479,6.920235284913467,1.145783510830352,68,True,Optimization terminated successfully
1.0695605667161883,3.1668736934463197e-09,6.389796827212046,-7.696514757847935,2.9108932620970616,-6.548510727491051,4.314432261536403,9.379866031203022,-5.083776721917386,-6.027931341232634,-11.350756122726684,97,True,Optimization terminated successfully
1.069560656527703,-3.4920031459720625e-08,4.037031775584708,6.606453350206638,13.061488721465588,-0.4259035758662806,-0.3409927068870875,-19.56949834521718,2.587194456591643,-2.554486232968241,-8.819544024837374,283,True,Optimization terminated successfully
9.669340646286342,3.9480240903116397,3.371596901324976,-3.83085450249758,-0.7024609702540684,-1.6565308214771381,-3.3801031115663367,-8.082256086459305,-5.701512317386095,-2.8606805148511256,0.556525296499407,152,True,Optimization terminated successfully
9.669340646324992,-3.948024978765686,9.236105471172054,-10.0,-3.675388697635934,5.330364575643854,4.341445958502936,15.494750854137465,9.770194015683288,-10.436221240660757,-7.34009770260659,123,True,Optimization terminated successfully
3.6079993317827967,0.9136685324864813,-4.420401058052702,4.434226456944245,3.4215434504309457,3.357312731554762,5.936294263219999,-13.218404358549577,7.4029178673800295,-5.04312235823917,9.477916283153817,95,True,Optimization terminated successfully
5.923409640466765,1.9279197008250792,10.729047299267114,-9.80608158698662,-1.7658921494528816,3.501599116274994,6.1013487249287195,13.553191483194446,-9.375048754694769,-4.653631080180954,8.252707470975153,49,True,Optimization terminated successfully
3.6079991230476414,0.9138408999806036,-1.9384021456676974,7.132119283484836,9.863999170486501,-3.4034146095104836,-3.511437346980912,-18.71524170583859,-2.857301326008786,6.873023727096442,-13.276649996322712,58,True,Optimization terminated successfully
5.9234095900467985,-1.927984971008895,3.548276888135862,0.9109285191758273,8.962829552271685,-5.499464327141396,-3.883717674491582,-18.172950185491942,-2.096984830649924,9.389665472513848,-8.465105310066402,135,True,Optimization terminated successfully
16.19991213385409,9.978647466050283,-5.630513508588869,1.5776751790173353,1.068831790943113,1.4937992600816246,9.896529678970705,-1.839657991316411,2.3928292741992934,-2.706344226080372,5.303400924321117,53,True,Optimization terminated successfully
17.400974687943666,11.983946798307889,5.6631885154215595,-7.6124310035292835,0.17291762223923743,-2.1295195960906628,11.212219360499486,-1.1833819059882345,-5.859003234933715,1.611753340972367,-0.329049262795996,69,True,Optimization terminated successfully
1.069560561413049,-1.2919311538588652e-09,5.892938554743333,-4.0650284012099505,0.22657623558585263,-2.1653572789468796,3.6294972734233433,2.0807964920602338,-9.151416162349078,-6.738589242556159,-0.14250307262668294,137,True,Optimization terminated successfully
1.0695605592849273,-5.395257719794602e-10,9.98530208347503,-7.255827777416473,2.145087021906831,-4.649264967833436,7.035509900521653,12.658692148832408,5.542059989392893,4.088920080295086,16.57267057913917,125,True,Optimization terminated successfully
1.0695610706179477,-1.8132286250680198e-07,0.41871642565885847,8.71389640824057,12.29768982212636,0.31392463266593035,0.6418531131778895,0.22124281853339411,4.967479986820727,15.450864590064445,-1.32281818061392,86,True,Optimization terminated successfully
1.0695606206292152,2.2228005796968665e-08,3.9081668195659205,-2.074380048171037,0.24047656473667475,-1.859018186077541,9.427636742544497,-1.3280204464702123,4.314941685727085,-11.729652365477769,-14.168353018865284,108,True,Optimization terminated successfully
14.60481866093303,7.971468781470859,-5.857623314249494,2.5037063364387966,0.581500006821614,0.5986989794848895,10.987658390215506,-15.710206174289873,3.239355808794153,-2.935720197724134,-8.372202655410302,71,True,Optimization terminated successfully
5.923409714505812,-1.9280844259777765,16.48649444487406,-1.3715642319683254,12.593195646971386,1.3595279682650363,1.6016810959509051,18.88786705335697,1.405484195014381,17.33486758265224,8.174719947050924,56,True,Optimization terminated successfully
3.607999113423411,-0.9138074342264896,7.53714090766138,-5.292771993981714,-1.7747139502041651,0.467990011631446,3.5206796786804784,1.2556470075308326,-5.623584273412545,-11.850767272478404,-1.2114039479103784,72,True,Optimization terminated successfully
11.177635904450964,-4.95536466230363,11.243125749012147,-5.001111614941653,0.6862349161160063,-1.2258856708679904,4.5773938757635975,16.815598473779737,3.5516968045581887,14.95465747531108,15.563322468522358,209,True,Optimization terminated successfully
15.458867926383581,8.975326676827967,9.26077477713681,-7.988479095639017,4.988748014807676,-4.622813074382362,10.998969851771578,14.272804380824546,-7.372107890411124,-0.9078395203115512,-8.119417680657758,53,True,Optimization terminated successfully
16.199912135652884,9.978658123636375,12.466326943474325,-8.836424308736909,10.010988096284086,5.696531320807836,9.745486131660899,13.277869210862832,-3.0199671863228117,6.212497025780333,11.56934082843815,55,True,Optimization terminated successfully
14.604818660820927,7.971471451422532,-5.482412920439761,4.902825904001103,7.0441905840520915,-3.7112647010759976,9.163741160477596,-11.356665568096975,4.613604010522312,13.709253253102368,-13.576741800339029,71,True,Optimization terminated successfully
3.6079991180481525,0.9137898655179042,-0.7777675374102133,-5.760365188679713,17.648816287799022,11.781805277913215,-3.1778141280631416,-1.72648670592924,-5.582375562785118,16.179906117301783,8.749688744905573,77,True,Optimization terminated successfully
17.40097468550895,11.983949939994734,7.0030665010230875,-9.606021346383487,1.586402740715179,-4.495163532932085,7.121123990298678,12.334105593693486,-3.3850594766119046,-4.684471941340835,5.66935065363387,48,True,Optimization terminated successfully
3.6079991133602864,-0.9138084395547434,16.505699152824796,-4.58215259097888,8.564107551361715,0.3559025059474264,2.0461472419316156,19.34480503383581,2.849048378055844,0.3808109763957823,13.21894880653829,63,True,Optimization terminated successfully
16.19991213589074,9.978658805902922,-4.031501648061172,3.563341720531689,9.303511573327242,-4.614445782040074,1.4734739231755372,-12.51098723333575,5.6331885133216275,3.110674797305645,-6.437146654658855,154,True,Optimization terminated successfully
13.620449159427125,6.966937228715452,7.5854622084782815,-5.743244277190349,16.572981010080923,8.895679188650854,6.770787179980928,21.180373317948693,-5.074928220644203,13.287801683009448,10.157063059393941,83,True,Optimization terminated successfully
11.177635984193902,-4.955562471444888,12.374924575135301,-6.85991168927246,-1.2890188442615498,0.8489406464289101,-2.959323532983962,15.233908971478023,-0.7652219048693674,-7.974995758301198,2.6993346121702615,60,True,Optimization terminated successfully
11.177635798476022,4.955448118850906,-2.7165406823655363,-1.6440461058266598,2.6749947565200545,-5.708189184618972,0.040716763508693354,-12.619583883217315,-8.415236585984008,-5.635229061456027,-0.8235755711383455,92,True,Optimization terminated successfully
11.177635798661855,4.955445857248225,-6.810850459661363,4.336658812271406,1.175638100685364,1.2239837447000015,5.910799981690138,-16.33007449082855,4.314611755419303,-8.744166049171774,-9.205230660008878,308,True,Optimization terminated successfully
1.0695606830747093,-4.4305811570647846e-08,11.381030233441479,1.4460795971045124,13.682473118742049,2.3177898480431542,7.126466556675981,17.181074325240544,9.662767220861447,8.893022422438865,0.7652996492103874,65,True,Optimization terminated successfully
1.0695605578281477,-2.447713441837215e-11,1.6030545144735528,-4.061142961969506,7.5718223736128705,8.306935657239496,-3.5076115669550942,3.475933377285621,-6.376995411827071,4.46086593507906,5.094694914834921,138,True,Optimization terminated successfully
