obj,x_1,x_2,x_3,x_4,x_5,iterations,state
-1.9827625834847526,-0.9977782294071398,0.9977775718975366,-0.9977809004402935,1.9955540820790612,-1.9955539666033424,180001,False
-4.050932161106207,8.82558527903754e-05,-1.9923350177562504,1.1958181902471665e-05,-0.9961573593175312,1.1416152140952818e-05,180001,False
-4.546442171573599,-0.9955683313145052,-1.4677643811467078e-06,-0.9955595098270447,0.9955587200654996,-0.9955496322280712,180001,False
3.459169724587458,-0.9994417801478575,-5.996605265879268,-2.7939677345045766e-06,0.9994618110338664,-3.9977363645988273,180001,False
0.3815219814719808,2.99778705834518,-2.9963816981695253,1.9975316971448507,0.9988253377334226,-5.1587820149023855e-05,180001,False
-1.2520982600085406,0.9981497339835377,-1.9962609670986637,-0.99807735904335,1.9962877556543344,-1.9962735027005394,180001,False
-1.7242429669406394,7.338821914615323e-07,-1.995832730076895,1.9958325177275853,1.995832979663584,6.593763828277588e-07,180001,False
-1.4813083693440237,1.9960772059711704,-1.9960757940934535,-1.9960748106094997,-0.9980362914429466,-7.543712872148944e-07,180001,False
5.306322804822209,1.9993517436062982,-8.997081050643848,-5.625188371993772e-06,-0.9996699281024557,-1.9993471130716571,180001,False
4.560237419665672,1.9991772063045845,-6.997119812289474,-1.9991750717132355,3.3453107004532967e-06,-3.9983539264618493,180001,False
-3.229347765302275,1.9937726929551838,-0.9968677852244454,-0.9969743750876727,-0.9967771135150534,-2.4754554086570124e-06,180001,False
-3.2293527258615096,-0.9969358146076495,0.9969362746867105,-1.9938714504013628,1.4901161238256577e-07,0.9969363622310308,180001,False
-4.667083180158272,0.06284644850658871,-0.9955353531903306,0.9944321624727248,0.9953105561260527,0.00044187158428599105,180001,False
-4.546442192520654,4.172325152040912e-07,0.9955579992300976,-0.9955582432283396,0.9955569989813755,-0.9955562092281056,180001,False
-3.229352469695424,0.9969280362014779,0.9969263393374632,-1.9938701838026578,0.9969418160503425,4.3870881281549146e-05,180001,False
-6.8392445563889375,-8.493661907138517e-07,0.9897559899645962,-3.539025797749673e-06,-0.00010729581157598034,-7.884576930905496e-06,180001,False
-3.6158515491264818,-1.996269211159159,1.394376161201194e-05,0.9967056326445416,-0.9967821948110394,1.2768432522847206e-05,180001,False
-0.8289987241401202,2.9950180202536956,0.9983221385596757,-0.9983247928258958,1.9966522157067517,-0.9983275849340991,180001,False
-4.050931794843745,-1.1488795323089107e-05,-0.9961580727177832,-1.992314130039194,-0.00010680407325480701,-2.011656778933002e-07,180001,False
-0.44546074046903383,-0.9984761886241884,-1.9969468973520144,-1.996953234065149,2.9954283945092133,5.979090929031372e-07,180001,False
