obj,x_1,x_2,x_3,x_4,x_5,con_1,con_2,con_3,con_4,initial_x1,initial_x2,initial_x3,initial_x4,initial_x5,nfev,success,message
4.98940447656938,2.0599736171179175,-5.970851924902561,5.003279958993945,2.020529131535718,1.009552887537604,1.999999947378143,-0.034704005895613066,0.19399636877438686,1.4509115464633737e-08,2.411913336414064,-18.911098263228563,0.9932495575741829,1.93031656378486,-1.1278625311128625,1104.0,True,`xtol` termination condition is satisfied.
10.17604334390381,7.101893152841545,-4.028950908723251,-0.883853390231156,2.9451665786115204,-5.142004356248038,1.9999999306305227,-0.08374382607338308,0.38034663011151626,3.2232936320042427e-09,0.6156919570658603,-11.404757370410614,2.385419327013274,-2.4110504424152595,-6.194699921605402,1404.0,True,`xtol` termination condition is satisfied.
11.4857097454937,5.089678255776109,2.0136630765114742,-5.99825200523976,5.037656889678494,-7.213009876969173,-0.9999999933262842,-0.368864689891199,-0.16198630874307335,0.548851576623651,5.559275157078014,2.2239679596356403,-7.308401093101329,4.4344998805038855,-8.913484433651796,1146.0,True,`xtol` termination condition is satisfied.
15.597683202681065,0.14290837791426828,12.790221693422453,-0.08020441532038379,11.145950519044723,-0.031725941193357886,-0.9999999800769359,-0.061464132509478416,2.9722867552299252,1.4999999950732366,8.35069751288345,15.866962290858531,-0.1152632523614443,15.089967531438976,-12.371699258700987,1248.0,True,`xtol` termination condition is satisfied.
9.319310923091866,6.982692296838286,-5.1194238308849584,3.0161934860664346,5.072304336744089,-4.0894713294828104,-0.9999998439513291,-0.9999994823174773,-0.05609779939920793,1.3293538784289431,3.589183532068967,-17.257966815751118,-1.4375534480522116,-8.911010698860398,-10.803720933857843,1056.0,True,`xtol` termination condition is satisfied.
13.321913838334417,6.138065862101247,-5.016784067343756,1.2349065690917356,2.908702271635008,-4.203446177952725,1.9999997293313356,0.18767662778524283,0.19158275619376194,1.6086573850770947e-08,5.1446702526361285,-10.507495974622094,-7.861086313800341,-4.95020137374209,-3.455732594891124,1278.0,True,`xtol` termination condition is satisfied.
6.596211504984598,4.999311980261917,-7.9980831170771385,4.999311979479593,2.9997127527270075,2.9997127532208867,-0.478545835285189,-0.9999991428293958,-0.017955884437272352,0.08676312249979201,2.952387237899104,-11.526784496871457,2.8081345042982964,3.4582347376560527,1.6728117606121202,1050.0,True,`gtol` termination condition is satisfied.
8.233632198968742,-3.207369998436359,5.988153322802374,-1.8903357370693723,-0.07592574899131549,0.0009119103887046175,-0.9999996233791535,-0.9999999148261925,2.022344994317213,1.2925709180646014,1.5771750690155084,13.33277308654624,1.6000835775561324,-6.806444847925956,8.124827438036156,7314.0,True,`xtol` termination condition is satisfied.
7.466241018777582,11.959086399167436,0.019211426227362046,-2.9994813632306077,0.033974182292808505,0.02099906096068238,1.9999999750267392,1.0610388054566182,2.998161448444113,1.192245175888162,11.397368361517337,1.000351169149102,7.7904012789229,-1.068363114524491,3.7157562117144067,3396.0,True,`xtol` termination condition is satisfied.
10.975701303281056,0.4054822030767722,-2.941942308354451,1.9969690793505634,3.959882516838673,4.971865015143919,1.999999964237901,1.0673540061761018,0.8168433419487234,1.4652989214589756,2.2682813760338707,-1.6566149528744418,5.531183699942005,5.139333551925002,16.4734934891806,1710.0,True,`xtol` termination condition is satisfied.
19.049317180023273,10.080130148050486,-5.60273961127339,5.16275549084,7.272016431481077,-1.7240175400818099,2.00331408164584,3.930601446185255,-0.23379914678785374,-0.004683680337091767,4.251538722517736,-16.55201326444896,-2.673151966499592,15.227216128144054,-1.592923579417624,6000.0,False,The maximum number of function evaluations is exceeded.
,,,,,,,,,,-4.537559779787557,-9.61855596211116,-8.657112585260906,19.803264365480732,17.02915034144673,,,`x0` violates bound constraints.
14.553385446048004,5.927549023501076,6.5763131520883995,-5.115616495968272,0.11980704093271637,0.02063235571375474,1.999996723873835,-0.653072015030371,1.9850950085299641,1.499999943622812,8.604391969253976,5.276319099029632,5.299197209033631,-6.584785709306306,-5.330233349958487,1788.0,True,`xtol` termination condition is satisfied.
,,,,,,,,,,3.9091368801061925,-5.021780192844126,-9.086420695091999,19.460910251430807,-0.435287661290058,,,`x0` violates bound constraints.
11.051638638062654,4.948907113876542,-7.012341329264951,-7.0518372052700595,-0.8923594810031521,8.878225907872505,-0.9999999545425879,-0.611146452064456,0.633187260283147,1.4999999897031842,3.568007469445595,-6.411264663542649,-4.805104945057259,0.380476330264397,12.456557687938528,996.0,True,`xtol` termination condition is satisfied.
12.877893441815228,9.954672903913169,-0.8106470852681087,-2.9424551963729177,8.952895924883492,-7.093919362182474,1.9999999305352674,0.2475058546961609,0.5423755333078986,3.607279808193198e-09,7.524699956880919,-4.073156188451227,-9.739653266108988,13.516958049042994,-6.110169679322061,552.0,True,`gtol` termination condition is satisfied.
15.6186593212051,11.606716345490739,-3.87562256526936,-2.9661055489713877,1.9906193492742865,5.0335814869531,1.9999999566457234,0.7394168755700866,-0.06382559688843015,1.055400922211902e-08,4.905643104993587,-18.926860442312904,3.2440403853665156,0.40074962794500735,1.4034353582389159,1026.0,True,`xtol` termination condition is satisfied.
8.23682563914722,7.99968823505334,1.0002917438769054,4.000033123302472,11.999343282346661,-2.9993634801340763,-0.7186194504159289,-0.9999992876132564,0.3198055980255343,0.0973445379309652,2.0533992353696826,-5.2633801453311,1.019558106488386,19.133142075994396,-11.278384897143642,846.0,True,`xtol` termination condition is satisfied.
,,,,,,,,,,0.32539498330513084,-18.244496187756976,4.767995172418008,9.040396405089407,-7.91702036880153,,,`x0` violates bound constraints.
