obj,x_1,x_2,x_3,x_4,x_5,iterations,state
1.069561527138323,-3.427267083466745e-07,-10.728843247012875,6.7373857525638705,15.101343248417017,8.656012655526421,180001,False
1.0695608106401377,-8.940696716308594e-08,-13.884144786529511,4.320704915824178,0.6493051150787812,-0.3225880383003279,180001,False
1.0695610213746822,1.6391277402050264e-07,-11.700542542525646,7.96352743343833,12.20026286766031,-3.143493226065287,180001,False
1.069560631515913,-2.60770320892334e-08,-4.272045806557026,-8.405853354952683,17.737709416962076,0.40407254808409654,180001,False
1.069560631515913,-2.60770320892334e-08,-3.7796579558023424,-5.500477461146106,18.68216932819102,10.26804273998,180001,False
1.0695676174561979,-2.495944509739445e-06,0.4285049818987119,-1.2443328322631597,11.315938865080247,0.1841701216700855,180001,False
1.069560631515913,-2.60770320892334e-08,-11.013091554889625,1.0311650895743263,12.835708926751126,5.374645425704578,180001,False
1.069560631515913,-2.60770320892334e-08,-6.810953898003239,1.6883044380258934,9.202584263691993,-7.47895219452484,180001,False
1.069560631515913,-2.60770320892334e-08,-18.18682184105147,-8.865898396320262,9.120574851038214,12.617416548761383,180001,False
1.069560631515913,-2.60770320892334e-08,3.812791052857026,-7.932802803564082,15.090640563855473,-0.7575588575705119,180001,False
1.069560631515913,-2.60770320892334e-08,-9.492194159873192,-2.790592509473088,3.795186191034266,-1.7119646048396167,180001,False
1.069560631515913,-2.60770320892334e-08,-12.307356436378056,-1.864342659206475,16.631218040850825,-1.012508764886313,180001,False
1.069560631515913,-2.60770320892334e-08,-5.705704811412289,-4.842873419980979,16.76007429793505,4.292309651695771,180001,False
1.069560631515913,-2.60770320892334e-08,2.8634873644700036,4.785264636521283,13.835931471869095,-4.765974778246088,180001,False
1.069560631515913,-2.60770320892334e-08,-14.80337417275342,3.344246422291718,9.096581381174108,-0.06173893075760262,180001,False
1.069560631515913,-2.60770320892334e-08,-17.801982346553324,-5.274465439000969,7.887821137487222,8.739234694725337,180001,False
1.069560631515913,-2.60770320892334e-08,-10.441698902177995,-2.9514608269611777,10.245447815378935,-7.822711825040564,180001,False
1.069560631515913,-2.60770320892334e-08,-10.773908504795113,-6.338106529184083,1.0923309366864378,-5.6038669414890325,180001,False
1.0695606631260621,3.725290298461914e-08,-5.054721953449253,-6.879200700220468,12.898566525051617,-1.221446717570437,180001,False
1.069561379623821,2.905726441682077e-07,-14.578898255860242,-6.79230025705807,3.5408716706219003,1.186343452308968,180001,False
1.069560631515913,-2.60770320892334e-08,-16.797607095535113,-6.054217130147729,18.51917602315238,-9.378733406548822,180001,False
1.069591263632152,-1.0855495970574225e-05,-18.440353334770265,5.815137609150774,9.403219563525989,-5.294527641114829,180001,False
1.069560631515913,-2.60770320892334e-08,-15.945590112256985,3.110624675119759,12.058445781687073,-2.2913327837201454,180001,False
1.069560631515913,-2.60770320892334e-08,-14.485710703741221,-2.065848008043498,8.705311755483269,-8.455927255481345,180001,False
1.0695610213746822,1.6391277402050264e-07,6.998340724033007,-1.7469889363161801,15.096199419707801,6.183700394227543,180001,False
1.0695606631260621,3.725290298461914e-08,-17.340136854611593,-8.026076175369607,7.290811886231646,4.319329934789483,180001,False
1.0695610213746822,1.6391277402050264e-07,2.3763673610545055,-2.0282705576280904,15.73959664158373,2.3248577477873447,180001,False
1.069560631515913,-2.60770320892334e-08,-13.895855199351637,-8.130139925070628,15.741171597470238,-5.408420813099333,180001,False
1.069560631515913,-2.60770320892334e-08,-14.917013054559032,-9.958154111944713,10.516933100361129,-4.726671548051149,180001,False
1.069560631515913,-2.60770320892334e-08,4.8224436954081895,1.4008391328187244,14.96505936594702,3.266398145382105,180001,False
1.0695662160376718,2.000480897379475e-06,-6.393623542773767,-8.99761221929495,18.280456737728628,-7.634984328662948,180001,False
1.0695612004991912,2.2724270909435518e-07,-9.211306190511781,4.253649466684646,14.13238018055402,-2.7766619711679628,180001,False
