0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-inf,-0.2560164226658961,-0.015359175996195674,-inf,-inf,-0.5083530907907186,-inf,-inf,-inf,-inf,-inf,-0.14068667699724557,-0.019709764891440905,-inf,-0.15332320018612375,-inf,-inf,-inf,-inf,-inf,-0.2914406572910653,-inf,-inf,-inf,-0.023769223967001447,-0.04271442907346262,-inf,-inf,-inf,-inf,-0.4023616987899045,-0.10232267266434907,-inf,-inf,-inf,-inf,-0.12046372649737316,-inf,-inf,-inf,-inf,-0.04056699554092117,-inf,-0.012752071357802002,-0.09532486315209568,-0.005696723747162841,-inf,-0.041679112527916215,-inf,-0.054990049324183415,-0.0003185643150772948,-7.925291724086384e-05,-8.864920237259041e-06,-1.0266893226005418e-06,-2.52901886296016e-07,-1.854606196083293e-07,-3.2730551210223366e-07,-1.7934176722924112e-06,-1.5133055511152867e-05,-6.2510837486319316e-06,-1.1752823037787915e-05,-6.867737853025111e-06,-9.996647962703254e-06,-6.286434860930663e-06,-4.119894061731207e-06,-1.1610225312761276e-05,-4.70652343311923e-06,-9.789791007544896e-06,-5.88173160968006e-06,-8.631584668813607e-06,-4.278831368020324e-06,-5.063579686117645e-06,-9.727061991246128e-06,-5.70099646906646e-06,-6.386214528930933e-06,-7.099689748032455e-06,-8.234101995601885e-06,-7.061945614595501e-06,-6.756377147168352e-06,-8.096750943518545e-06,-6.624970016558575e-06,-6.576356307036236e-06,-7.781405239660781e-06,-7.1920441551402205e-06,-8.600096862481112e-06,-8.97767756263146e-06,-7.631874152705503e-06,-6.356162517259169e-06,-7.718469356239079e-06,-7.143375282292432e-06,-6.656412572508674e-06,-6.598667898108869e-06,-8.226369057837707e-06,-6.659511891434978e-06,-6.405578424453062e-06,-6.65839291640207e-06,-6.0897859864261324e-06,-6.335568191683667e-06,-7.591906156979566e-06,-6.370862275518922e-06
-inf,-0.18456542627129924,-0.03479139437326164,-inf,-inf,-inf,-inf,-inf,-inf,-0.0271833391613511,-0.397475691285092,-0.0034198417650008386,-inf,-0.18752375709403313,-inf,-inf,-0.19227079186388696,-inf,-inf,-inf,-inf,-inf,-inf,-0.5186884349291344,-inf,-0.05044416865124918,-0.07200703343928248,-inf,-inf,-inf,-0.5125707505305668,-0.003415099337808372,-0.38104853425435076,-0.32490104652199736,-0.4909007203911665,-inf,-inf,-0.049100672951575844,-inf,-inf,-0.10700532593518419,-inf,-0.01820207066153232,-0.4392643516586965,-0.44266217468819363,-0.2184004132031609,-inf,-0.023377807361028728,-0.07856138444993326,-0.1428542422384699,-0.00017020697784824552,-8.72699629650561e-05,-4.125503945016487e-05,-3.2813741273355965e-06,-1.5046054397794741e-06,-9.835850735864546e-07,-1.1579396693050596e-05,-1.0387549690859581e-05,-5.46008499387763e-06,-1.8301356057365056e-05,-7.4798036279521596e-06,-1.1524987621995138e-05,-7.222523747933532e-06,-6.514984757658402e-06,-1.2252320639315823e-05,-5.912994545398501e-06,-1.001273192866102e-05,-5.822577739862948e-06,-8.652326921086478e-06,-5.3896039916454575e-06,-4.518897449994785e-06,-1.03074045923631e-05,-5.585052874505119e-06,-8.375163100976627e-06,-5.372935936548027e-06,-5.632055768444413e-06,-9.767466811884286e-06,-5.708060980811703e-06,-6.8583781753962306e-06,-4.932543791298342e-06,-4.538660501706538e-06,-6.729416905027102e-06,-7.017908986044812e-06,-6.295199845257926e-06,-8.276950789911472e-06,-6.778060936548247e-06,-6.2051724685147275e-06,-5.7522088542355614e-06,-8.456804368062496e-06,-7.292943542141551e-06,-6.363154379911725e-06,-6.473589248123414e-06,-7.186723604817042e-06,-6.396800215442677e-06,-7.64261765849796e-06,-6.336424389089183e-06,-7.1932923464854e-06,-7.243130435488851e-06,-6.66622671966045e-06,-6.149759923384407e-06
-inf,-0.07331688909162956,-inf,-inf,-inf,-0.10718276732370446,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.47334480531863043,-0.41067306976008555,-0.022938328974925266,-inf,-inf,-0.015759582400337025,-0.009422882420354474,-inf,-inf,-inf,-0.016230340414688422,-inf,-inf,-0.28325233448436227,-inf,-inf,-0.037417154831947984,-inf,-0.06205261234356071,-inf,-inf,-inf,-inf,-0.37271893210180573,-inf,-0.46266594581329046,-0.048656773090370385,-0.006557052731940846,-inf,-inf,-inf,-inf,-inf,-0.0008126348625839995,-7.652795316244372e-05,-5.213986916138659e-06,-2.2648145033211704e-06,-1.926779451225649e-06,-1.8486576488643873e-06,-2.1678784975947987e-05,-6.473915363941187e-06,-3.973806368323666e-06,-3.55254680311656e-05,-7.186223717672837e-06,-5.285094372489213e-06,-4.123449973611604e-06,-2.7616149772138483e-05,-7.285749196190635e-06,-9.653428525094682e-07,-2.166908945648474e-05,-9.362533338831889e-06,-5.247352167412962e-06,-1.849877727371528e-05,-7.244383819374866e-06,-3.570110912125976e-07,-1.101730809849278e-05,-2.0932549705770773e-05,-1.7583343933123274e-06,-1.4450108447443412e-05,-2.998415989743519e-06,-2.258775358281533e-05,-1.25164129214884e-05,-2.3378513178209007e-06,-1.1805458481709327e-05,-3.6965000873900283e-06,-2.2021576902995713e-05,-1.1923135101155162e-05,-1.8254706329120956e-06,-2.701568108351118e-06,-1.2997908513070546e-05,-2.17741615701248e-05,-3.343006460631623e-06,-8.061024811204387e-06,-1.1532350521084337e-05,-3.966450550392082e-06,-3.337999048638037e-06,-1.986837114782537e-05,-1.160031283101496e-05,-4.71781007651589e-06,-2.6690290111470094e-06,-1.0529652351421634e-05,-1.9917217847481325e-05,-4.054046944058151e-06
-inf,-0.6232342679721812,-inf,-0.2698242173295337,-0.2364763944102835,-inf,-inf,-0.14502137012069805,-0.022919425000943742,-inf,-inf,-inf,-inf,-0.38208323651922416,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.005583650037029063,-0.09317101098529858,-inf,-inf,-inf,-inf,-inf,-0.09865390468767206,-inf,-inf,-inf,-0.1779797194230919,-inf,-0.04714322587099578,-inf,-inf,-inf,-0.10783600866719553,-inf,-inf,-inf,-0.0029986791090962027,-inf,-inf,-inf,-inf,-inf,-inf,-6.895006924273376e-05,-5.944047744117441e-05,-4.158973931556009e-05,-4.663317346787831e-05,-7.584772788236091e-06,-1.3587930623087976e-05,-8.253975677896425e-06,-1.5417388284447504e-05,-1.1613018763528846e-05,-2.383265836734176e-05,-1.7220830523828775e-05,-1.1997879729284702e-05,-1.4870653570362902e-05,-1.5549756279433274e-05,-1.1341204031511911e-05,-1.2657313709687121e-05,-1.3350727891378288e-05,-1.0297184518666324e-05,-1.4187052340120415e-05,-8.608909573876476e-06,-1.561663206343254e-05,-8.458334387975482e-06,-1.4256084960336078e-05,-1.1744531062117238e-05,-8.883902957277203e-06,-1.2424670977875385e-05,-7.570052957655871e-06,-1.1184639304616481e-05,-1.1365144736212289e-05,-1.0956642483580038e-05,-8.199826902062164e-06,-9.194430383544382e-06,-8.675898285368514e-06,-7.18739073124915e-06,-9.400842398350164e-06,-7.13082240192825e-06,-9.379383355744551e-06,-9.838786973876127e-06,-7.185685841470648e-06,-8.052393120470022e-06,-5.264011589597861e-06,-8.874704150081142e-06,-6.5412939062957425e-06,-8.231018534258773e-06,-8.443864354484002e-06,-5.476151147038807e-06,-8.06071566918476e-06,-7.86972442631588e-06,-5.855439022850385e-06,-7.845225276249539e-06
-0.2368682520993051,-inf,-inf,-0.013129710787199381,-0.025577406671359743,-inf,-inf,-inf,-inf,-0.3386968316746868,-inf,-0.040573639344356136,-inf,-0.2181411597650274,-0.04800739335037315,-inf,-inf,-0.3056960365721474,-inf,-0.014845033185450841,-inf,-inf,-inf,-0.03874322517718491,-0.5267272978754091,-inf,-inf,-inf,-inf,-0.19193141719341003,-0.15190213891804497,-inf,-inf,-0.019177558377387563,-inf,-0.03283864223289117,-0.0896642518939795,-inf,-0.028135944573095623,-inf,-inf,-inf,-inf,-inf,-0.06268300688240715,-inf,-0.07174085818699329,-inf,-inf,-0.5103429122466419,-0.00012585029676550672,-0.0003238645558637484,-3.185536962502518e-05,-2.3226678697718774e-06,-7.765515414534206e-07,-3.3134444584383993e-07,-5.806488398276718e-05,-3.399223059407025e-06,-2.3518559889409514e-06,-1.709526439572378e-06,-1.277479763406655e-06,-9.595528033162305e-07,-4.939568451192175e-06,-1.789118855301346e-05,-6.695258772942273e-06,-5.428249715143685e-06,-8.56970357675673e-06,-5.055697499943962e-06,-2.5572844027375323e-05,-8.639273113231363e-06,-6.221749075048226e-06,-1.0592522330588824e-05,-6.393749567938459e-06,-1.9607151436826516e-05,-5.2078045368552685e-06,-8.796296513257481e-06,-6.039199125766185e-06,-9.37350844293517e-06,-5.184285272036572e-06,-1.6969671194162186e-05,-8.519928380419523e-06,-6.349381217207736e-06,-5.240784149543753e-06,-1.024811550169647e-05,-1.5860082807943537e-05,-5.3759252286363116e-06,-9.626291370969275e-06,-4.35030881239549e-06,-7.78974193439124e-06,-5.9118733884735225e-06,-1.4562391802990553e-05,-7.527006500209722e-06,-5.2604405475910285e-06,-5.397135391462776e-06,-7.437843418549912e-06,-1.3626745896421515e-05,-5.512477921999333e-06,-7.684065145412312e-06,-4.977023411163072e-06,-7.169640150789585e-06
-inf,-inf,-0.06842503204409069,-0.00887127030614594,-inf,-inf,-0.4210136163593084,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.06672406074526589,-0.07469618343343075,-0.1671976515362368,-0.011058273314746502,-0.011367984835032402,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.04173461883024696,-inf,-0.16241274920129947,-0.0927354955498145,-inf,-inf,-inf,-inf,-0.09376793058890404,-inf,-inf,-0.08338032918263266,-inf,-inf,-inf,-inf,-0.03998814521188479,-0.36702291109442026,-0.05439665387829447,-inf,-0.00042878569981829955,-0.0002894914423392728,-3.0384232827378083e-05,-1.9459183727734765e-05,-4.451706765497592e-06,-2.627016268119414e-07,-5.953164573929269e-06,-1.1479053366760028e-05,-1.1353816273474567e-05,-7.469642055717056e-06,-8.905032354289661e-06,-7.2500103952037035e-06,-7.012646083123932e-06,-6.392571012137999e-06,-7.772676547969317e-06,-3.1358321995000147e-06,-8.452780122078476e-06,-1.3793390057327493e-05,-5.695040478775383e-06,-6.178117479182793e-06,-6.182738368420542e-06,-1.2734124455815637e-05,-6.781858971449968e-06,-6.857377228024895e-06,-1.0564459653176206e-05,-6.194675709780769e-06,-7.436608428362973e-06,-6.428223496131383e-06,-6.281044128107783e-06,-1.2205073705538017e-05,-6.971188273546628e-06,-6.652467941551326e-06,-9.024498167050595e-06,-6.464873676065957e-06,-5.83419151617083e-06,-4.879533517245711e-06,-1.1101909211339912e-05,-6.49909284697698e-06,-5.281226739546163e-06,-6.7534939869685125e-06,-1.1595249620115895e-05,-5.313969487409012e-06,-5.733072224840813e-06,-5.354936368498981e-06,-5.607248185449832e-06,-5.441796296083468e-06,-9.849615741866488e-06,-9.065695848017323e-06,-6.3994153638274885e-06,-4.649603291813719e-06
-0.08102791965183559,-inf,-0.00745876590424127,-inf,-inf,-inf,-inf,-0.02245810294335559,-inf,-0.05575996192381992,-inf,-inf,-inf,-inf,-0.3753688010191306,-inf,-inf,-0.03010201144198514,-0.2202259502841088,-inf,-0.4042624670812556,-inf,-0.008114282136541948,-0.04135711397797345,-inf,-inf,-inf,-0.19800289215983752,-0.16789203356665933,-inf,-inf,-inf,-inf,-0.2067674929435567,-0.3251993045917713,-inf,-inf,-0.025176582124959924,-0.10115786265482725,-0.22769264473773237,-0.6654964439770709,-0.013172231892864043,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.3014608963972034e-05,-0.0001560270904614278,-6.74835568836558e-05,-3.300390671562488e-06,-5.705095397218915e-07,-6.121787445247379e-06,-2.0455585337042914e-05,-8.461633012145188e-06,-1.379370307703966e-05,-9.335740955720687e-06,-1.8264038682333788e-05,-1.3933740426179448e-05,-1.1203045683527102e-05,-1.5913276349719836e-05,-1.9315390666152972e-05,-1.0289207993078482e-05,-1.4919170688856386e-05,-1.0362710295766655e-05,-1.706368750968539e-05,-9.331059284118216e-06,-1.4180539791445147e-05,-8.568998576796388e-06,-1.5864689035912653e-05,-1.1070324752460547e-05,-7.573211895617161e-06,-1.0365278120963414e-05,-1.452036931207335e-05,-9.686767417312111e-06,-1.3362971676353484e-05,-1.0180121335585018e-05,-1.026580412748263e-05,-1.3116727362898008e-05,-7.900960733755079e-06,-1.0287551712836039e-05,-1.4181909553855056e-05,-7.16687551919622e-06,-6.862288974752162e-06,-7.785754113385516e-06,-1.152027818840264e-05,-1.00920006416378e-05,-7.598201822069209e-06,-6.7665637397592494e-06,-1.0614156044586534e-05,-9.494165490641735e-06,-6.46619070544396e-06,-8.844788848160395e-06,-6.502231718190228e-06,-1.1489334608737893e-05,-8.43843265312351e-06,-5.331219914285321e-06
-0.06426571351948225,-inf,-0.2767313249925285,-0.13237313110241777,-inf,-inf,-0.5485994254438621,-inf,-0.11154261373544153,-0.007266433750149066,-0.07884693626188027,-inf,-0.02470765845092998,-inf,-inf,-inf,-inf,-0.04091722217598166,-inf,-inf,-inf,-inf,-0.29837853780274104,-inf,-0.4315447016169658,-inf,-0.018930759772280512,-inf,-inf,-inf,-inf,-inf,-inf,-0.3756974125868354,-0.6024169744079477,-0.01997047136195111,-inf,-inf,-inf,-inf,-0.03531506775885409,-inf,-0.03811049481243618,-inf,-inf,-0.08618755202699567,-inf,-inf,-inf,-0.3844763002675916,-0.0002000879188458947,-0.00016136301036630512,-5.0923405782420144e-05,-2.6091479356270426e-07,-3.4151151611996066e-07,-8.558324980954023e-07,-7.086706559193396e-06,-5.818662171351677e-06,-2.2314571370405003e-05,-6.639098389045254e-06,-2.97380272025956e-06,-1.8844354347520714e-05,-4.967334466732963e-06,-1.4267244199597134e-05,-4.7810129584291105e-06,-3.9860020782997655e-06,-1.5077019630532793e-05,-4.033974649501138e-06,-1.214022738058111e-05,-5.3370315446548174e-06,-4.525085450542887e-06,-1.4711629241772298e-05,-6.518143227671653e-06,-6.172891732203373e-06,-7.4345436513109845e-06,-1.433269948283416e-05,-5.622188305981389e-06,-6.614321326581089e-06,-1.460969232518012e-05,-7.982258632375317e-06,-7.135062686882374e-06,-7.624257018155168e-06,-1.143211232285849e-05,-7.828170056655022e-06,-7.962075050845756e-06,-6.924864244653736e-06,-9.430997815158996e-06,-7.474191002961757e-06,-7.1703846505837785e-06,-1.195113803607264e-05,-7.507464923461615e-06,-7.1012169598174885e-06,-6.6793526786384185e-06,-1.1263030192722175e-05,-7.892119251380772e-06,-6.056553590748205e-06,-5.938070507080841e-06,-9.62901208655459e-06,-6.402197563783885e-06,-7.499578512177926e-06
-inf,-inf,-inf,-0.5440102451972563,-inf,-0.3551143508900278,-inf,-inf,-0.3977757174975907,-inf,-inf,-0.416314511542602,-inf,-0.14026343427332177,-inf,-0.006487091633932619,-inf,-0.035000310836986674,-0.21426915879078895,-0.09201472424740607,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.29665524867816734,-0.014327528113811966,-0.2977569707319801,-inf,-0.14729183674979446,-0.0024383606687262424,-inf,-inf,-inf,-0.0327836890544883,-0.002110139725950227,-inf,-inf,-inf,-inf,-0.029556111229382287,-inf,-0.00314747452202675,-inf,-0.04890837354157983,-0.4137484268187683,-inf,-5.0541423127463476e-05,-1.4574085890083369e-05,-8.134808172723046e-06,-6.586954517187774e-06,-3.1311870434895886e-05,-7.572902738446405e-06,-3.386534338668489e-06,-1.907650816379081e-05,-6.056218540438272e-06,-3.0049228914836778e-06,-1.849893889005722e-05,-4.857489978743848e-06,-1.2720960839054127e-05,-5.823105378305017e-06,-3.7788932596706427e-06,-1.4285753017712305e-05,-4.490921140946896e-06,-1.1758361932001996e-05,-5.034958333471825e-06,-4.3758711565632895e-06,-1.3299848109531566e-05,-3.8109606050842266e-06,-1.1084507067452536e-05,-5.18025714467624e-06,-4.309024587202968e-06,-8.980014500539452e-06,-3.2078000750397957e-06,-9.321681323282573e-06,-5.058594267603946e-06,-8.01390188197663e-06,-4.902257500946621e-06,-3.452856498077589e-06,-8.355872391460421e-06,-1.8326996770087319e-06,-4.354410062647925e-06,-1.1702393580946623e-05,-2.795928288617453e-06,-1.138286249506069e-05,-9.43875002297408e-06,-3.0931732192106874e-06,-1.1117147800254293e-05,-2.8427290768377663e-06,-1.0355110981151408e-05,-2.645304734318414e-06,-7.767858081370888e-06,-7.29934851852061e-06,-2.8694120752472145e-06,-1.4481332700531014e-05,-3.1851393183546e-06,-2.7623616901526304e-06
-inf,-inf,-inf,-0.33060880907769574,-inf,-0.09589890959476244,-0.02553366550736713,-inf,-inf,-0.15096698078170626,-inf,-0.23728413022408051,-0.1639653241974713,-inf,-inf,-inf,-0.08758293164970296,-0.019086645370581964,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.5531675119138153,-inf,-0.04007046263339739,-0.0749639389505645,-inf,-inf,-inf,-inf,-inf,-0.2325481976533435,-inf,-inf,-0.024957962826998224,-inf,-inf,-inf,-inf,-0.019288724673733947,-inf,-1.0988500847684353e-05,-0.0002432238973074712,-2.6748427693564685e-05,-8.852980804425029e-05,-2.5350642241687047e-05,-7.117542931413222e-06,-2.384390451660182e-06,-1.5045067521345334e-05,-1.2282804514328024e-05,-6.437127864076106e-06,-1.642221819795173e-05,-2.0233693682844575e-05,-8.078075994745774e-06,-1.9834693439672644e-05,-8.03173360829794e-06,-1.87723173929175e-05,-1.594573793427133e-05,-8.650114512345387e-06,-1.630921669531363e-05,-8.072180097289919e-06,-1.8200495829428034e-05,-1.4706034920536157e-05,-7.425786791326987e-06,-6.64765020590205e-06,-1.4694981035575821e-05,-1.587416915164541e-05,-6.703599179015138e-06,-1.233907146276784e-05,-6.366325470666199e-06,-1.3397395570422937e-05,-1.4133165280343717e-05,-6.514747323809351e-06,-1.0848839033404095e-05,-9.93295570215078e-06,-6.9626973074846205e-06,-1.2165181146089595e-05,-6.72913881633819e-06,-1.0354370510217643e-05,-1.0229694695315135e-05,-4.872859050541477e-06,-4.310701663392181e-06,-1.0633254565985367e-05,-1.2151560267270087e-05,-4.145339723726956e-06,-8.71157111675391e-06,-6.284412827952586e-06,-9.68338516381658e-06,-5.523366459288183e-06,-1.0295100561725158e-05,-5.885090814038585e-06
-0.3926548988453507,-inf,-inf,-0.048201535514390846,-inf,-inf,-0.4495522759589473,-inf,-inf,-0.02789327837783296,-0.6316339095564591,-0.040836802421362256,-inf,-0.34453598916074046,-0.04290608052064575,-0.20112133015969685,-inf,-inf,-0.049381387252558126,-0.018707589057003975,-0.11774288716743005,-0.015624524661019453,-0.09983126993346599,-inf,-inf,-inf,-0.3973908619292529,-inf,-0.19006342267433035,-0.04626866223773304,-inf,-0.19761129766533678,-inf,-0.0004735519840867754,-inf,-0.46896232437995716,-inf,-inf,-0.1453235401473067,-inf,-inf,-0.028199958737217375,-0.022696799951746855,-inf,-inf,-0.41680426637488865,-inf,-inf,-inf,-inf,-0.00041260614212622874,-0.0001602339942101972,-4.057191223883278e-06,-1.8625056062634907e-06,-1.1398618968749602e-06,-7.471125381447754e-07,-5.749847922192902e-07,-3.81560089679743e-07,-2.4325318332136786e-07,-2.1399758607568003e-07,-2.638426170692911e-07,-2.4807947255948366e-07,-4.222184283625857e-06,-5.798153137494133e-06,-7.010812132213341e-06,-5.802201455062082e-06,-6.216097669208735e-06,-5.788978933366399e-06,-6.138952052728894e-06,-6.148514483712929e-06,-6.550819910181548e-06,-6.2933523177433785e-06,-6.453395760622717e-06,-5.601083861555327e-06,-5.392047085422218e-06,-5.27717514469284e-06,-6.3708798281316445e-06,-4.904267649870177e-06,-4.3623741397494635e-06,-6.86369762317239e-06,-3.5456209369775706e-06,-4.721967064239824e-06,-3.985304081882027e-06,-5.143158151282631e-06,-3.454062474041628e-06,-5.820767378855432e-06,-5.048255514633371e-06,-4.088242704306342e-06,-3.925093040618217e-06,-7.0721998604335315e-06,-4.738467411109826e-06,-3.4515855221184206e-06,-4.1871130893400435e-06,-5.857053038443017e-06,-4.272306389651505e-06,-4.012076959256592e-06,-7.257096619215035e-06,-5.37847447068264e-06,-4.14602608918314e-06,-4.0750716473641085e-06
-inf,-inf,-inf,-inf,-0.08886697667752053,-inf,-inf,-inf,-0.5783909803666235,-inf,-0.1709428526091289,-inf,-inf,-0.031078932657189848,-0.010521077582351364,-0.030942935509955475,-0.02766483952894007,-0.34195429816046385,-inf,-0.17058650369525136,-0.012351851137417201,-inf,-inf,-0.49581386336795796,-0.49622854249753817,-inf,-inf,-0.07803547223994244,-inf,-inf,-0.4111682980022179,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.309028147580899,-inf,-inf,-0.007470926737768166,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.031161501413541324,-0.00012832930165160864,-0.0009765563740077516,-0.00010088825210941439,-3.176338202030913e-05,-1.444697936849502e-05,-1.402337792652014e-05,-4.2355002504866266e-06,-1.8509797720083846e-05,-1.1817089498026585e-05,-6.676296207967311e-06,-1.465147617134491e-05,-8.741582638319647e-06,-1.0327200474477626e-05,-8.956665302005268e-06,-6.340095189890986e-06,-1.1404387640551002e-05,-6.699933376104944e-06,-8.503501600921307e-06,-7.01174898656532e-06,-6.202482654171406e-06,-1.0384728710990114e-05,-6.385338763922416e-06,-1.0579930921940867e-05,-6.662305857971854e-06,-2.2906323148968498e-06,-8.915653443643345e-06,-3.395732740076432e-06,-1.517341808540139e-05,-5.3529849951107175e-06,-2.2852471457236516e-06,-1.0172937440411615e-05,-3.730494202821358e-06,-1.190279647033339e-05,-7.331315190969373e-06,-2.7836245163824366e-06,-1.1593587253004352e-05,-3.587848833659368e-06,-6.4609475388728875e-06,-8.793067540565809e-06,-2.8071777672715904e-06,-9.681985418697092e-06,-4.018870020567753e-06,-1.160118210521412e-05,-5.855605571290013e-06,-3.5709078468423186e-06,-6.653543959670105e-06,-1.0563309642786001e-05,-3.625954777539175e-06,-2.964399437788598e-06,-9.015702102669058e-06
-0.06969537395232729,-inf,-0.05387744197922908,-inf,-inf,-inf,-0.3692836317047774,-inf,-0.5711598036577378,-inf,-0.28613212591442155,-0.099518975347738,-0.0815798924491538,-inf,-inf,-0.3221448921012604,-inf,-inf,-0.04115273264837103,-inf,-inf,-0.043082924612532957,-inf,-inf,-inf,-inf,-0.06361278768096654,-inf,-inf,-0.019435974081328786,-inf,-0.013922038593060019,-0.39269906747597405,-inf,-inf,-inf,-inf,-inf,-0.03161824608570757,-inf,-inf,-0.012264290888120803,-inf,-inf,-inf,-inf,-inf,-0.01165914460401911,-0.42082862426747275,-inf,-4.339864361706506e-05,-0.0005926219635112325,-3.144726851777176e-05,-9.556060098421163e-06,-1.0633531812408967e-05,-1.2008257687107476e-05,-1.097030370612405e-05,-1.130743553088923e-05,-5.126960136533393e-06,-2.1652604465351828e-05,-9.006205335025951e-06,-1.357287434053454e-05,-9.261819199134151e-06,-1.9407775988844076e-05,-1.283339691717583e-05,-1.0993639119958848e-05,-1.3912052661774914e-05,-1.0868877808722605e-05,-1.898476180238126e-05,-1.2803774783428884e-05,-1.0292776237605192e-05,-1.4759457551992341e-05,-9.404855662537246e-06,-1.3479363185482259e-05,-8.470942374442482e-06,-1.2803674955007825e-05,-1.39821289222469e-05,-7.304002377247259e-06,-8.934891198269437e-06,-8.933588494858482e-06,-1.4043127377789164e-05,-1.2026868309545281e-05,-6.4456646695447875e-06,-1.0464144839051092e-05,-1.2901235858679259e-05,-1.086633783564988e-05,-8.464739085309154e-06,-7.366519078226131e-06,-1.04074869304062e-05,-1.1799011910743159e-05,-8.536789840545277e-06,-9.861404450146172e-06,-9.640403595550768e-06,-5.950201920836314e-06,-9.026239162777676e-06,-1.033557327423773e-05,-7.64433081835339e-06,-8.309080935723289e-06,-8.662396218186572e-06,-7.796282286227731e-06
-inf,-inf,-inf,-0.0627697603390152,-0.06007517227754752,-inf,-inf,-inf,-inf,-0.011224305422406763,-inf,-inf,-inf,-0.0026276779877706965,-inf,-inf,-inf,-inf,-inf,-inf,-0.2598363389575434,-inf,-inf,-0.020607315288965873,-inf,-inf,-0.45547383825145726,-inf,-inf,-inf,-inf,-inf,-inf,-0.04356368899849744,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-0.04078465959898636,-inf,-inf,-inf,-inf,-inf,-inf,-0.0004935498038164509,-2.4182241590312083e-05,-5.821609380910671e-06,-3.9084817550029296e-05,-1.888338586043684e-05,-5.051327124369403e-06,-8.527485305145752e-06,-9.798326970573004e-06,-2.1103031125339154e-05,-9.067572092484239e-06,-1.3532284808760606e-05,-9.260359387798717e-06,-9.855341691287525e-06,-2.281442796298222e-05,-8.177806444055989e-06,-1.0015020472737161e-05,-6.920361976575244e-06,-9.790422148570386e-06,-1.9959664482128754e-05,-8.378055440395632e-06,-9.136919911249242e-06,-1.592835106400498e-05,-7.992150052497065e-06,-8.694205312743757e-06,-7.772855671594668e-06,-8.451619255498241e-06,-1.5648495439794486e-05,-6.4036394686593664e-06,-8.235305413433167e-06,-6.840904909015188e-06,-1.3635389989572592e-05,-6.770945676717468e-06,-6.017806266687775e-06,-6.758579767570444e-06,-1.2820054263979077e-05,-6.604758105208438e-06,-7.460892875701787e-06,-1.3540648709716514e-05,-5.358537551336828e-06,-7.38002762925054e-06,-5.190359167813341e-06,-8.003445675012667e-06,-1.0621226175354542e-05,-5.199370092080602e-06,-7.711492162187721e-06,-1.0387160184060493e-05,-6.605849740780486e-06,-6.04145191791122e-06,-5.39423160938039e-06,-6.861163989725603e-06
