,Mean_S1,Lower_S1,Upper_S1,S1,Mean_S2,Lower_S2,Upper_S2,S2,Mean_S3,Lower_S3,Upper_S3,S3
iter_156,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.7277605631308747,0.13230588232897386,0.9698467412705688,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_157,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.7277605631308747,0.13230588232897386,0.9698467412705688,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_158,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.7277605631308747,0.13230588232897386,0.9698467412705688,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_159,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_160,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_161,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_162,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_163,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_164,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_165,0.9193843905557221,0.6970272167733937,1.0657301402308046,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_166,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0264013234894152,0.9030974625934216,1.1223274487830706,4
iter_167,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_168,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_169,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_170,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_171,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_172,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_173,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_174,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,1.0188719033221068,0.9022246091816828,1.1107299880726151,4
iter_175,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_176,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_177,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_178,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_179,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_180,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_181,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_182,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726801690228975,0.13240666090176664,0.9687336169223518,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_183,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726652935910667,0.13257887723348344,0.9685380543691101,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_184,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726652935910667,0.13257887723348344,0.9685380543691101,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_185,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726652935910667,0.13257887723348344,0.9685380543691101,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_186,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726652935910667,0.13257887723348344,0.9685380543691101,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_187,0.9182502364125469,0.6921583498300463,1.0661841449669178,4,0.726652935910667,0.13257887723348344,0.9685380543691101,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_188,0.913484468140218,0.6710390108170663,1.0681491649910595,4,0.726652935910667,0.13257887723348344,0.9685380543691101,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_189,0.913484468140218,0.6710390108170663,1.0681491649910595,4,0.726652935910667,0.13257887723348344,0.9685380543691101,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_190,0.913484468140218,0.6710390108170663,1.0681491649910595,4,0.7266246689906543,0.1326115223822977,0.9685008999601593,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_191,0.913484468140218,0.6710390108170663,1.0681491649910595,4,0.7266246689906543,0.1326115223822977,0.9685008999601593,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_192,0.913484468140218,0.6710390108170663,1.0681491649910595,4,0.7266246689906543,0.1326115223822977,0.9685008999601593,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_193,0.9134024510157784,0.6710511522866693,1.0680294066616778,4,0.7266246689906543,0.1326115223822977,0.9685008999601593,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_194,1.0464382091687816,0.6781194733869776,1.2428260668276014,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_195,1.0345115074256397,0.6983735029513464,1.2217018678482254,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,0.974466068504028,0.7565159530345664,1.1189124874910616,4
iter_196,1.0345115074256397,0.6983735029513464,1.2217018678482254,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,1.0799751374725373,0.7909540333225838,1.2519884896281834,5
iter_197,1.0112858425338707,0.730815947856768,1.1803015949186724,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,1.0799751374725373,0.7909540333225838,1.2519884896281834,5
iter_198,1.0112858425338707,0.730815947856768,1.1803015949186724,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,1.0799751374725373,0.7909540333225838,1.2519884896281834,5
iter_199,1.0112858425338707,0.730815947856768,1.1803015949186724,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,1.0799751374725373,0.7909540333225838,1.2519884896281834,5
iter_200,1.0112858425338707,0.730815947856768,1.1803015949186724,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,1.0799751374725373,0.7909540333225838,1.2519884896281834,5
iter_201,1.0112858425338707,0.730815947856768,1.1803015949186724,5,0.7265699020455707,0.13267469931917167,0.968428920131948,5,1.0799751374725373,0.7909540333225838,1.2519884896281834,5
