0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-13.083994986361882,-13.982276088190911,-13.966273083204014,-11.454436372604146,-12.65741713318242,-inf,-inf,-inf,-inf,-inf,-14.081940428780687,-inf,-inf,-9.303634637572513,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-16.239957307187986,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-16.775746956591753,-inf,-inf,-inf,-16.132551917831798,-inf,-15.148053827849392,-inf,-16.844216674532525,-9.058363296326862,-16.836362921296953,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-15.259603055635438,-inf,-inf,-inf,-inf,-inf,-17.046176400687006,-16.637788272231436,-inf,-17.229467133525976,-inf,-16.395564254871474,-inf,-inf,-inf,-16.631440596831,-inf,-inf,-inf,-15.760139656428745,-inf,-inf,-inf,-inf,-inf,-16.543922109871207,-inf,-13.128876704070855,-16.768531486570943,-inf,-inf,-16.72581961292482,-10.943343080557755,-13.119015059040372,-15.023994107539206,-15.052652996495539,-14.333933663481911,-inf,-15.165565615590143,-12.801219602620716,-15.598180732144424,-inf,-inf,-inf,-12.425251060649693,-14.716498924434502,-inf,-15.066456785961869,-11.776886078618709,-15.553037419746095,-14.81028526264811,-inf,-inf,-inf,-14.790561822663644,-inf,-15.533215602791131,-inf,-inf,-inf,-inf,-inf,-inf,-16.016487707122288,-inf,-inf,-9.719612317998212,-5.196044541111018,-14.615273943645914,-inf,-14.947658221484577,-inf,-inf,-inf,-inf,-15.732777608894743,-inf,-10.505968356145516,-5.5441980787516805,-inf,-13.748384503332016,-inf,-inf,-inf,-inf,-8.325611721166673,-13.714289837898336,-15.089096015202875,-inf,-inf,-inf,-inf,-inf,-inf,-16.495762945608654,-15.603484857925679,-14.925534892475522,-11.456610944558888,-9.964532959179198,-14.774898059282568,-inf,-inf,-14.255671961298802,-16.46076174172973,-13.811942545673618,-inf,-14.922262045165471,-13.261839075846725,-10.71029911096906,-15.290534063446804,-12.813332281786712,-inf,-14.769329271577952,-14.069408233237061,-15.76425133278676,-15.312342678939768,-14.670518229011725,-inf,-inf,-inf,-14.82803694837558,-inf,-10.008689756834665,-5.583449554720072,-10.900999506272367,-inf,-13.150607987611721,-14.335645404785296,-inf,-12.467814461606743,-4.909277107202659,-14.006043517121537
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-6.496388966458735,-inf,-inf,-3.9817681505171945,-inf,-inf,-2.4831858728552345,-inf,-3.6130271253341353,-4.779043151485414,-inf,-3.7932629203436794,-4.640890159427052,-inf,-inf,-inf,-inf,-0.5530518634886836,-inf,-inf,1.2405148476697252,-inf,-inf,-10.441452290574965,-9.125133287983314,-4.087678821907041,-inf,-inf,-6.054392129764128,-inf,-inf,-1.703318285509678,-6.035904471238858,-inf,-inf,-9.382480883961712,-7.755752649513347,-inf,-7.863104247327293,-8.532007733561853,-inf,-inf,-11.21574068377078,-12.002001308305374,-8.444798436372805,-6.629121848685923,-9.62239251267045,-inf,-8.971708490621669,-6.869881934916027,-10.032552501781428,-5.639584732079104,-inf,-inf,-inf,-8.478450365846397,-inf,-inf,-8.179822022567363,-inf,-5.143481013493606,2.393066724408516,-9.413053601915424,-7.99331280574645,-8.85467752723048,-inf,-inf,-9.084560653857569,-inf,-inf,-8.855474684985625,-inf,-inf,-7.3518346059842425,-inf,-inf,-inf,-0.5562316653825374,-10.831793785992922,-inf,-inf,-inf,-7.969404136497353,-7.065258929983981,-9.939090536081236,-7.941415414015848,-inf,-9.92116081545235,-inf,-9.992476111862992,-inf,-inf,-7.345272188637706,-8.956159963072066,-7.407910793397978,-6.009422988073151,-6.51921561465954,-8.279726546304454,-10.842502276453391,-7.834420840464581,-9.164073328346863,-7.935470175899621,-6.785015740080123,-inf,-3.7962117973520404,-3.3746612865607095,-8.828586419367523,-inf,-9.112550924244536,-9.346026288667346,-6.55394591420534,-inf,-7.212593566280187,-7.46156764513311,-4.5525114255597785,-7.3828880522615865,-8.894778113747886,-inf,-inf,-7.975143810898331,-8.363963307436794,-9.692127292950834,-0.8401598985515659,-7.92823090620951,-inf,-8.895450270431443,-inf,-7.21425745145004,-5.969259183589223,-9.878966659660264,1.7812172641112656,-inf,-inf,-9.502116441038206,-inf,-inf,-10.173705696617276,-inf,-inf,-8.147589685766274,-inf,-inf,-inf,-8.157169646162856,-10.469354466885408,-inf,-10.139446773936076,-inf,-5.036760218196811,-inf,-inf,-inf,-11.097901190809402,-inf,-inf,-10.701334487393897,-11.233616156744953,-inf,-7.162597954029982,-7.0117481853880435,-inf,-inf,-9.099483025366208,-7.5099676614633495,-inf,-7.509788605372599,-inf,-inf,-5.228889942164319,-10.986920053455066,-inf,-11.028314095163594,-inf,-6.6581991809465855,-6.545023458607826,-9.61292907449712,-9.341185236207295,-inf,-9.618199749304392,-7.996420239914359,-inf,-inf,-7.660143888814265,-4.2407363158184985,-9.862654309900089,-inf,-6.717530092472327,-7.652953820702928
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-7.797618299550724,-inf,-inf,-inf,-5.117120594050885,-inf,-5.298315968179978,-inf,-inf,-inf,-inf,-3.6244084487219195,-inf,-6.52062967560769,-inf,-inf,-inf,-3.8080553335050706,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.818191267136324,-inf,-inf,-inf,-inf,-inf,-inf,-7.335553993890734,-inf,-inf,0.4503083250970721,-inf,-inf,-inf,-inf,-8.348940343484848,-inf,-inf,-inf,-8.269526671373287,1.9472914754156139,-5.7220522745903715,-inf,-inf,-6.303555833541754,-7.641450521875184,-6.690087860958563,-5.267144477167175,-inf,-8.188096700309547,-inf,-inf,-inf,-inf,-5.803681894055291,-inf,3.4417461053641705,-8.796993974769793,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.818079315093875,-inf,-6.916096183292593,-inf,-inf,-inf,-inf,-7.246303751260351,0.523989614868714,-inf,-inf,0.2348202827258663,1.5073893422468916,-10.42428817089639,-inf,-inf,-9.111668995300674,-10.008617571745706,-inf,-inf,-inf,-inf,-10.182717457674235,-8.822545230142314,-inf,-8.985152334710516,-17.331569867386897,-inf,-9.543750744050355,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-10.759515894495538,-inf,-inf,-inf,-inf,-9.322053743486832,-inf,-9.799841820396827,-inf,-inf,-7.533533711883019,-9.28365112921805,-9.45229699419199,-inf,-inf,-inf,-inf,-6.605553573982544,-8.28527225155276,-inf,-9.830258970504161,-9.159482171038004,-inf,-inf,-inf,-7.83346171585738,-inf,-inf,-9.396772166968159,-9.428551337925994,-10.70723321766593,-inf,-inf,-inf,-inf,-11.48819901946833,-9.759616437024189,-11.758352583103818,-inf,-inf,-11.685371752219986,-inf,-inf,-inf,-11.01921833604292,-10.151440673532935,-inf,-12.157403889757278,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-10.104101804849693,-inf,-6.446819539060964,-9.603148250671866,-11.557983336532406,-inf,-inf,-10.285308075036857,-inf,-inf,-11.109632382781685,-inf,-7.704557912821208,-inf,-8.266441042345685,-11.246721135930352,-10.889785134305976,-11.166877099632584,-inf,-inf,-inf,-11.12477777436007,-inf,-inf,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-8.576942965257944,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-7.786584376693346,-inf,-inf,-inf,-6.300272734286292,-inf,-inf,-inf,-4.875798776375163,-inf,-inf,-inf,-inf,-inf,-4.2461317049350455,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-8.199313386311346,-9.884042181620888,-inf,-inf,-inf,-7.431060749054396,-inf,-inf,-9.515396254373425,-inf,-0.7607995013131057,-inf,-inf,-9.396918153581112,-inf,-0.5371437116297568,-10.041275657885455,-inf,-inf,-5.9752126206698755,-10.11973246776297,-inf,-6.755655002956987,-inf,-inf,-2.0244922429696826,-9.762319759980745,-inf,-inf,-10.113751218101873,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-5.053224899492857,-8.506347200098801,-2.505892573136155,-6.551215309548294,-inf,-inf,-inf,-inf,-8.13415618891809,-inf,0.12001054491073004,-5.615904213802597,-10.35476286591414,-10.345304219043143,-4.5176827790676235,-inf,-8.102227815887368,0.05843060117738785,-inf,-6.94259805369529,-inf,-7.731770982601752,-inf,-inf,-inf,-7.940553527714533,-inf,-inf,-inf,-8.061267887552425,-inf,-inf,-inf,-inf,-10.76546512897853,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.307838902107566,-9.084733225109341,-inf,-inf,-8.212394519374318,-11.305823827245927,-2.48562681775265,-0.6915627487336633,-inf,-inf,-10.78547528670131,-inf,-3.1866059920745085,-inf,-11.408166443836741,-11.132895101824294,-7.341906059353118,-4.25546163152886,-9.557158225214286,-inf,-inf,-5.944599322833607,-inf,-inf,-inf,-8.84329348091029,-inf,-inf,-6.442620785796347,-9.627571778314726,-7.862636449957742,-inf,-7.322980063302923,-inf,-inf,-9.982700755832727,-inf,-inf,-inf,-0.8211192863236474,-inf,-6.750858656420952,-9.864750470621628,-9.393295175928014,-inf,-inf,-9.083373789879296,-inf,-inf,-12.690246355111963,-10.94948331715067,-inf,-inf,-inf,-6.790797236903309,-inf,-11.963030325980554,-9.731909995749161,-inf,-inf,-inf,-12.545747106479451,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.050542848262012,-inf,-11.075283567326352,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-11.94486395972619,-inf,-inf,-inf,-inf,-inf,-inf,-12.570329255869897,-inf,-inf,-8.047821217427122,-11.36851489548592,-11.07615549220844,-11.888238980959304,-inf,-9.036144395884165,-inf,-9.636347408985872,-8.24523268832044,-13.39073079253006,-14.018157885996885,-10.353227720983448,-10.358556395403145,-12.650751928274476,-inf,-9.913513065823,-inf,-6.981236982884237,-inf,-7.1275718824468335,-12.335359733123454,-6.936418786667193,-13.45794865654464,-6.855170174659714,-inf,-6.818008752958924,-6.761476882379869,-6.75531245538305,-16.569121571559638,-inf,-15.00875559920549,-inf,-6.736423960449205,-14.931718259071433,-inf,-6.72161230018245,-inf,-6.717893120657475,-6.712449091999098,-6.707311041877983,-15.90036379489912,-inf,-inf,-inf,-inf,-17.006905087985622,-6.7071106126247635,-16.98329417247283,-16.677814885864937,-16.703653668770414,-16.53414159582727,-15.015778349184103,-15.132814590687317,-inf,-16.12605553089723,-6.701676838500546,-6.697455529643346,-inf,-16.257364154186032,-16.302503867798073,-inf,-inf,-inf,-16.48600262261434,-inf,-15.989604724085567,-6.691485160675246,-15.55762967027119,-inf,-16.0083864220256,-inf,-inf,-inf,-15.68630060269868,-15.207271033046172,-inf,-6.6875827836180655,-15.155105983362517,-inf,-inf,-inf,-inf,-inf,-17.485971966724545,-inf,-inf,-15.963272106592864,-13.340635349234393,-inf,-14.885484657170302,-inf,-inf,-13.585837327149779,-15.90397636313044,-15.51253065441626,-12.233343081984982,-16.30980610792753,-inf,-15.666881042195804,-15.33723514482471,-16.532356736860148,-16.840116069710014,-inf,-15.500769876948109,-6.681341631849239,-inf,-14.535324820592386,-15.85112105662343,-14.029998186102302,-13.137199591089072,-14.827754234873002,-16.77032352305695,-inf,-inf,-15.34790438787346,-6.676509261601456,-inf,-14.063718811812013,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-16.957114523895473,-14.044532440748487,-inf,-inf,-12.660153894282015,-11.680391159231398,-14.234637938632138,-inf,-14.603361431847237,-inf,-inf,-inf,-15.737390753337102,-inf,-16.49047328289101,-15.674711361922647,-15.579386632471952,-15.073737282118582,-inf,-inf,-17.912836955340868,-16.892598126438312,-inf,-inf,-inf,-inf,-inf,-inf,-17.623628483260184,-inf,-inf,-inf,-inf,-15.749712017881375,-15.895476826755225,-16.203157448307284,-inf,-inf,-16.300768936348096,-13.68345050922682,-inf,-inf,-15.233273844010927,-inf,-14.091972821402548,-14.57522656894385,-13.72470313093685,-inf,-inf,-inf,-6.663974732523986,-inf,-13.770550272564176,-15.073450208309744,-inf,-inf,-6.660671448692085,-15.123408910054145,-15.818275745239493,-16.735561791426708,-inf
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-12.688176248012445,-inf,-inf,-inf,-10.209612453698643,-inf,-10.969437465541471,-10.957991902608201,-13.128324236925526,-12.492714857607655,-inf,-inf,-inf,-inf,-9.844745224879421,-9.131311635986254,-inf,-11.327572251610947,-inf,-inf,-inf,-inf,-inf,-9.467665997762568,-inf,-15.02736449010671,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-10.27046931898904,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-16.388916432254682,-16.99300632190481,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-16.17645494011084,-inf,-inf,-inf,-12.765582400950116,-inf,-inf,-inf,-inf,-15.584523692146167,-inf,-inf,-inf,-inf,-inf,-inf,-15.296909092542657,-inf,-inf,-inf,-inf,-inf,-inf,-14.374666606980472,-15.07382009072952,-inf,-inf,-13.419231888093366,-6.340064992133861,-12.156829786861758,-12.926432784726108,-13.944949264002778,-7.25497229275237,-inf,-inf,-11.413396952612153,-inf,-inf,-inf,-inf,-8.336624671832116,-9.940017250659414,-11.053563241755505,-15.093524741470919,-15.495535363756332,-4.7124610636364075,-inf,-5.190702535519577,-inf,-inf,-inf,-5.177995795974809,-13.871626892313254,-inf,-15.50871391925082,-inf,-inf,-inf,-13.155172579745505,-12.041150175201253,-15.055351989838975,-inf,-16.7365625005397,-14.428125288687562,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-4.7249852521955695,-13.216707920531533,-inf,-14.03903786330337,-4.670942225401173,-inf,-inf,-inf,-15.129169138205398,-13.045167188255064,-inf,-inf,-11.176652878426735,-9.137977785255007,-inf,-inf,-15.659809085198678,-inf,-inf,-inf,-12.866897790692981,-inf,-16.026750834246325,-16.11882680018582,-12.967107784883726,-14.309103260256236,-inf,-inf,-14.144890367128632,-inf,-inf,-inf,-inf,-14.96875156227318,-14.703913884660903,-inf,-14.471479594040979,-14.705458508585753,-13.15829242823593,-15.792794246355012,-16.702595729038123,-17.005882664919525,-13.03723365566159,-inf,-14.188273939294643,-inf,-inf,-inf,-12.777067980336962,-12.506293757355525,-13.322933151626392,-inf,-15.415914817630762,-inf,-inf,-15.785503037947471,-12.433691389024187,-14.238894046822038,-14.181965023686743,-13.249865758618263
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-6.669294144508964,-inf,-inf,-inf,-5.753355972779257,-inf,-inf,-6.899855207121661,-inf,-inf,-inf,-inf,-inf,-7.833368081738612,-inf,-6.140708272396811,-3.5053358111349984,-inf,-inf,-3.5754421227473547,-8.858311182946217,-inf,-8.391050852964712,-inf,-10.57786909933224,-inf,-3.6394327339252226,-9.318452582865522,-4.283102583080179,-10.353949276585725,-inf,-inf,-inf,-5.943953175368154,-inf,-inf,-inf,-inf,-6.863802718992199,-inf,-5.9457424912412655,-inf,-6.404977648015343,-6.364215365172825,-inf,-inf,-7.472607135080938,-inf,-inf,-inf,-inf,-inf,-inf,-9.416421695237098,-12.069614103497416,-inf,-inf,-inf,-inf,-9.267561150109188,-inf,-11.128850689480917,-7.559174189111628,-9.926095524616958,-inf,-inf,-8.41972434047664,-8.074313343944008,-inf,-inf,-inf,-inf,-9.678522023980959,-inf,-inf,-8.086358857236384,-inf,-inf,0.10199578132823772,-9.872726911784227,-inf,-9.51872362919973,-inf,-inf,-6.810255047104526,-inf,-inf,-inf,-9.986201297132913,-10.438330983811515,-inf,-9.644753360260433,-inf,-11.07880794471436,-7.691926631098596,-inf,-inf,-inf,-9.744578697350095,-11.069516111586855,-inf,-9.64096883526412,-4.360508093201002,-inf,-9.903387407413664,-inf,-8.261358254949934,-inf,-8.691143275629633,-9.333659402602006,-inf,-5.399218849129447,-inf,-inf,-inf,-inf,-9.349318798211684,-7.485026343999486,-7.658023058469945,-inf,-inf,-11.16515122628159,-7.41301713776995,-6.787664180994547,-6.8706774850986285,-inf,-inf,-6.8334220928137235,-7.909110681746174,-9.67531904643011,-2.941038601940431,-8.559166239226133,-inf,-inf,-inf,-inf,-inf,-inf,-8.17554171178561,-inf,-8.916903439409204,-5.5375537309373115,-1.6554867815286092,-7.1492328870604,-10.106132224844753,-9.870003800657143,-inf,-0.8469475581287225,-inf,-7.449802816221855,-8.027951246172723,-10.494958259074693,-inf,-inf,-inf,-5.832252298815593,-inf,-8.796547622579675,-inf,-7.885599527306205,-1.5502479124198705,-9.694266033258149,-inf,-inf,-inf,-6.79563194301819,-inf,-inf,-7.9436657091386955,-11.234256993261381,-inf,1.267180130919296,-inf,-inf,-9.129705199141895,-9.443292813889155,-inf,-10.157522217055073,-inf,-inf,-10.72133238423744,-8.57928755093201,-6.60683546550289,-6.844469452762951,-inf,-inf,-inf,-7.494564316942279
-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-16.938855469785164,-inf,-7.135222048955269,-inf,-inf,-inf,-inf,-inf,-inf,-6.831037637822256,-16.856649783396424,-16.137138646617057,-inf,-inf,-inf,-inf,-11.882296369769506,-6.391859257735639,-inf,-inf,-inf,-inf,-7.475898358645827,-10.017856606311447,-inf,-9.927522484784108,-inf,-14.515817307820997,-8.808406560856975,-inf,-inf,-inf,-inf,-inf,-14.598342158687277,-inf,-inf,-11.158154581432235,-12.701537087083613,-inf,-inf,-9.764203718064529,-15.44165350542528,-7.31523234225123,-inf,-8.484846567466368,-inf,-9.59719518970001,-10.618513780100525,-inf,-17.12805471441141,-10.588328633345208,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-12.530572897317313,-9.342981274083604,-inf,-8.628250255971581,-inf,-11.385049408929842,-inf,-inf,-inf,-1.7999463279736188,-inf,-7.591134160476271,-9.27723972643123,-inf,-inf,-8.792127234102898,-11.954405498435444,-inf,-10.954349080450395,-inf,-12.854660888912141,-inf,-6.693459718098186,-9.523537432788315,-inf,-inf,-11.426196547587004,-13.74247666248096,-inf,-inf,-inf,-6.369949292354658,-inf,-2.155650856588839,-inf,-9.672697934539945,-inf,-inf,-inf,-inf,-8.427970705451951,-10.272894806328276,-inf,-10.171966270806948,-inf,-inf,-8.707892755784854,-inf,-inf,-inf,-inf,-8.514844414489415,-11.874147709984475,-inf,-8.016983319835187,-inf,-inf,-7.660271799164821,-9.81210882639915,-7.579815736222853,-inf,-10.373467973590088,-8.689493327335244,-inf,-inf,-inf,-3.0045284839200126,-8.95525218863338,-8.27381896735707,-12.202657351175985,-11.810814624866877,-7.74102123264025,-7.9222404561540785,-8.537437605005643,-inf,-6.809890198841483,-10.598264346823083,-inf,-inf,-inf,-inf,-9.749371241815913,-11.122893512998793,-inf,-inf,-12.167217089179687,-inf,-inf,-8.65661706302607,-9.349411727868645,-12.158256592543319,-6.640134161044877,-11.390423358409466,-inf,-0.22357247219751786,-15.573485423978873,-5.336354354121461,-9.61557492437602,-inf,-7.758470921197375,-11.109133728069192,-inf,-10.659331139394537,-inf,-inf,-inf,-inf,-inf,-6.535314094912991,-inf,-6.750690472315041,-9.385100199662695,-12.85616233878655,-3.1202596409996812,-inf,-7.609014292057562
