,Mean_S1,Lower_S1,Upper_S1,S1,Mean_S2,Lower_S2,Upper_S2,S2,Mean_S123,Lower_S123,Upper_S123,S123
iter_143,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.886694695482466,0.7679280321004606,0.9798589173234858,5,0.7396028603105935,0.13536757162620872,0.9829507782272933,5
iter_144,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.8826138688712887,0.7619615492550504,0.9769315765813414,5,0.7396028603105935,0.13536757162620872,0.9829507782272933,5
iter_145,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.8797699391840201,0.762628392665503,0.9719335466572218,5,0.7396028603105935,0.13536757162620872,0.9829507782272933,5
iter_146,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.8797699391840201,0.762628392665503,0.9719335466572218,5,0.7396028603105935,0.13536757162620872,0.9829507782272933,5
iter_147,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7396028603105935,0.13536757162620872,0.9829507782272933,5
iter_148,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7388884711696165,0.1360788476925898,0.9820335046137482,5
iter_149,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7388884711696165,0.1360788476925898,0.9820335046137482,5
iter_150,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7388884711696165,0.1360788476925898,0.9820335046137482,5
iter_151,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_152,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_153,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_154,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_155,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_156,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_157,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_158,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7285726783088861,0.1354965540002556,0.9703120111244802,5
iter_159,0.9482830074675077,0.7748154529166709,1.0719039238113626,5,0.879695049827623,0.762642446697862,0.9718037183375557,5,0.7276155987649892,0.13559659497182197,0.9692000801809957,5
