x1,x2,x3,x4,x5,tp,ucb,ac
-2.9988391625085837,3.0905525013103246,-0.5118053306014522,6.862798925838275,-6.082184091280708,0.630767953553623,13.662897199987055,16.82744896804462
-2.4984130318601765,1.0567079582709265,0.22525125314444625,-0.9292715432901322,-2.451409431467548,0.5197338293884243,11.904899957113422,17.039720079362258
-2.297906808308737,1.016069612443278,0.47541813861222204,0.3667489896515,-2.13822235508312,0.7288826555458812,8.886360011887032,11.09104418956749
-1.9714086061724039,0.7182654248852112,1.292954732135754,0.4539887355399922,-1.53294880138919,0.6688148798229852,8.69468763250455,11.428214276898071
-1.5218706447542532,0.5469709162909673,1.9882018467859757,1.23876671844678,-0.4509356557485606,0.6837259912325881,8.386397680840432,10.973320913563464
-1.4251289010159462,0.5732638527729491,1.9433839480986272,1.5916978346845183,-0.2393107161202556,0.7657051205417229,8.990098694835694,10.939214560172703
-1.4160111369969879,0.5700088565869496,1.9636539841221607,1.573577277689183,-0.22313616447192303,0.9281212783393189,9.093724056200974,10.298712669332133
-1.495218289824022,0.7064977445656173,1.2625768876844328,0.7725995184032148,0.05794192351532949,0.6805951437349115,8.151726549866199,10.768502384314951
-1.157260680873204,0.7921694063793787,0.1075284756955814,-0.04661189270884908,1.6684701610010606,0.6736450900089075,4.451901459338217,7.13669236607633
-1.095465330654853,0.8030955035671612,0.08458734669973843,0.012601299346167202,1.7618269464392022,0.8565824443341727,5.131611651822062,6.604163792981955
-0.7500154020427795,0.8637080179668252,0.04255051275285353,0.4834660621960479,2.1936349235995634,0.6706999290081594,-2.8214528863824127,-0.10709217474117017
-1.0155308120431001,0.8152651304013301,-0.12415367973007962,-0.10334958441307877,2.0928645626864806,0.807981372981998,-0.5460097264779424,1.1580673226367657
-2.1245357183016207,0.8632870853231117,0.5834978911337025,-0.21147650936293844,-1.4503379457105474,0.6761150088437807,2.7246973624577056,5.3850365032767975
-1.2180707584702792,1.002960639887096,-0.16931293962375185,0.12104280371381468,2.0191405377419294,0.7201037450725466,-0.7812904276685524,1.4912020621431155
-1.217038380360464,0.7475538398963634,0.15790490395805182,0.05926713858818286,2.2057670343853064,0.7175407623645194,-1.019612133198283,1.2732270660239076
-0.7561013501128165,1.1883705377311005,-0.17215698176509991,-0.1125879651490662,1.8337129781461352,0.6857199663203983,-2.3164133780945857,0.2517453283151343
