x1,x2,x3,x4,x5,tp,ucb,ac
2.0777285129387617,-1.822058336983502,-1.0815657071853713,-1.8905156228007547,3.2289264990540736,0.7405200031555328,11.502202700797437,13.621289817047085
1.9465391640358587,-1.877945799470071,-1.1461940579853844,-2.1760630095786273,3.079699426289412,0.7812047464005887,6.667915535644006,8.521787622408661
-1.0204397727936336,-2.791019164771128,-1.5470390487301113,-0.7151766872393828,-5.446083568792108,0.6654011474717922,11.297206012637904,14.065926483767296
1.7445087117544018,-1.7886370689597677,-1.0149783837587296,-2.303559496105091,2.6903864503908146,0.7939784700954737,4.816197857068916,6.596404648294696
1.8984612834563774,-2.0899203826638706,-1.3509620972503824,-2.5345978255307555,3.1627788644865875,0.7955238313499697,5.004194990851596,6.775769083019115
1.9894821861863066,-1.6484661633295021,-1.3345157091970092,-2.107336588327356,3.1200126258528007,0.6875193110445547,4.614756003675414,7.166144931319259
1.9011207039828282,-2.05363175793124,-0.8939594700277268,-2.117041880958357,3.2032023753340044,0.6875561556399667,3.7794686830354265,6.330515825081492
2.217753686301141,-1.9899706997307482,-0.9341276106925782,-2.21597513268259,3.043001526851509,0.6934464347389192,3.584646409454198,6.081866702678378
2.081430435798969,-2.116683054211383,-1.1176717714671487,-2.085962316448096,3.2631263396695114,0.6875619200214871,4.157929186398187,6.708922861472827
1.865810307561402,-1.973634446129888,-1.0369173207213362,-1.9617901340200834,2.982348541839172,0.6742554358463819,3.901829072579897,6.580548486705089
1.9528234334752481,-2.149604649744184,-0.9583927786090641,-1.8560571862494784,2.833796914837894,0.6826335653473978,-0.43667312929947055,2.160611962800501
1.5896062135001392,-2.180765267247556,-1.0114514889461992,-2.1029800216063252,2.933769820975946,0.7730291603938871,1.4686293851857926,3.3719065722464547
1.860626600884621,-1.83205043637947,-0.8941388201898977,-1.8587862057721025,2.961410500231502,0.730816479004602,0.0964545847000653,2.286583400579483
2.0165452730237092,-1.9403282635649342,-1.1208799423704874,-1.9030142475995349,2.931710718036329,0.7299702242503754,0.5732012666979323,2.7696830060215585
1.9439784011138288,-2.2089656010708825,-1.1119024086766651,-2.316412263410332,2.7510983182459894,0.7376581573225424,2.903334524856766,5.043034264592959
