x1,x2,x3,x4,x5,tp,ucb,ac
2.6865306527061934,-0.010860182062007704,-4.65568702019409,3.0715591248497343,-6.9333809418462184,0.7559771443563053,13.322947918102383,15.335372419017913
4.355091887070957,1.4252249004683346,-6.201656063332774,2.352627975818474,-6.31684882081197,0.7097379267553088,11.463524686666632,13.819901455322647
2.1681325951067154,6.123396003405339,-7.7049017332805905,-4.862301597144718,1.5075142162857817,0.692442896103459,13.868516035194153,16.37479382186151
1.2944098994123838,6.516827977301433,-7.956328026725475,-3.2897805255069463,2.969664597603639,0.683357247996712,13.544953064041996,16.13536741291427
2.7192346804742704,0.356313273073669,-5.43363683957168,2.420331973687679,-7.016626513527346,0.6965029586278044,12.462326144318002,14.93224030025773
3.4148868995409125,0.3938741035611028,-4.801197295694215,3.25698212378642,-6.754896774635171,0.7031453056166859,11.776138812883165,14.188136131075042
2.6936614370734966,0.14846459552670574,-5.000511590891842,2.7842290031778747,-6.992350838281001,0.9143641491576813,12.56651618415995,13.817341301275661
3.057615059079734,0.2047383304870139,-4.818188398141393,2.7284817413906337,-6.903643615474779,0.7446609454893796,12.12926667484668,14.219017381139047
2.829139433500978,0.47790580907522184,-4.825703352346428,2.8737456933422063,-6.890989235956739,0.7463087029076386,12.096685847437897,14.174921108059443
3.0188102860989927,-0.1693471963580667,-5.084515796614914,2.737201448243367,-7.012217841478719,0.8703090934258285,11.768416738039694,13.18359142156393
2.8588558629486047,-0.3856447624352387,-5.190381339378134,2.906681117125486,-7.091413389295555,0.8579488516682743,11.057612632252615,12.52430873148011
3.307210078463488,-0.026787500951081813,-5.156638195956133,2.6030093445208338,-6.954157415981606,0.8798919702726768,10.927539836734795,12.304497647242815
2.9745071126116507,-0.17730705533727342,-4.784403308229936,2.7419095134012315,-6.966695201745184,0.9014652820554032,10.921456733888206,12.21750703580602
2.9784822999980616,0.054731726421026645,-5.025579121324278,2.7201649044332066,-6.977816823051023,0.9400082240106625,11.483758259577346,12.651013406616801
3.038763025142705,0.04773783612442263,-4.978172893700034,2.6494014604971445,-6.959386320602747,0.9999988815853139,13.447856848511977,14.447849644598243
2.9754762483444646,0.10714862744009754,-5.160733576203099,2.7134182555145707,-6.989797753859178,0.9532744689883907,9.957301398177279,11.08436960976885
2.9068145855769267,-0.012441583922671954,-4.953772119129846,2.7700084987109705,-6.985307179811441,0.9688542292166982,9.698434699925404,10.780738544495172
2.899310679961908,0.0048930485712922415,-4.976807729743739,2.7144210399346367,-6.956439389506595,0.9778774015294284,9.91902650168863,10.976536257905426
2.9875883985951877,0.04303959659912773,-4.958085254791348,2.8370172017303545,-7.084301068933662,0.7974966066665754,7.723991757266576,9.484630458589596
2.958991592686165,0.08195622076314435,-4.892192412865724,2.801855035097372,-7.123456043728642,0.9452986084512927,8.208559178436074,9.359551575331825
3.022468128096287,0.1692413313867834,-4.995953801891599,2.6808839727532683,-7.0213024748456,0.9999997250945537,11.68182379490235,12.68181448225255
3.08313542222423,0.03161209430734586,-4.9591058279453835,2.997221623329773,-6.997536354375362,0.7200726120520726,5.682646549970331,7.955384675570089
3.0874217647252586,0.02750337907717201,-4.985376312092798,3.1032485223174504,-7.077582387577854,0.727901876564146,4.716024313430518,6.928142342125598
3.109587687269593,-0.016615105582332076,-4.965596417465601,2.828905891125732,-7.095872939905049,0.8661832923752476,7.014506941800185,8.4465935195557
2.9952279504782733,0.06680260208346984,-4.995101092520322,3.0054363519445224,-7.012813105568956,0.7415432451705946,4.995963618292224,7.107748228183177
2.86817103498899,-0.02070378105436095,-4.984673785298865,3.0123112023580134,-7.220289660792929,0.7776127105595755,6.746562523213236,8.621917470053392
3.299957722899844,-0.02444266623640459,-5.152551270676232,2.6088032701795525,-6.948551022391826,0.9998339183482019,9.159705210037933,10.160110526665528
2.95367898120743,-0.004548442275208913,-5.090814977761506,2.8990604616113043,-7.133608070253796,0.7373484684107816,7.332570185494992,9.474517288122446
2.9444891715212966,0.0993300481347065,-4.902381038212558,2.697613646345817,-7.020198323131324,0.9999993443634219,9.28785442265801,10.287846061818552
3.022529033556432,-0.02006939589134709,-4.961563315663741,2.99943980479673,-7.008039625854777,0.7428582902183907,5.157458283380176,7.259909526471185
3.074271724093297,-0.07350722719701536,-4.964129141121598,3.056232804425725,-6.926135370555982,0.7284574923913286,4.46713113135586,6.675033548045002
2.995068258964436,0.011398605214209396,-4.899981067831426,3.023534858888003,-7.001444337937152,0.746550396881698,4.840961889341119,6.91751553356809
3.012275674035783,-0.0005637240321632761,-4.98430293058638,2.974073936352989,-6.977970325450885,0.7473928513312356,5.066539241180686,7.1372462713905485
3.110000811604165,0.08815725698821367,-5.0332367703623655,2.659626292950645,-7.018318503315842,0.99999986395026,7.619474426915271,8.619464767132898
3.0068963662488346,-0.005836190448208358,-4.942346310399225,2.822367389335214,-7.05992577798952,0.9492703665798224,8.474666532865191,9.613657406326393
