x1,x2,x3,x4,x5,tp,ucb,ac
1.9300403910198707,-0.297532329155879,5.107754458235999,7.340816999594378,-0.09351528499327688,0.7377708741152212,16.46248464443281,19.83768312788822
1.705113481972923,-0.31414949470359715,5.21863171109959,7.0484004102056605,0.2726868698174019,0.6878567608400692,13.163217372062977,17.629935630114513
1.7022069072748771,-0.18041752963209504,5.219203833451288,7.282525537233903,0.13401214126054722,0.7264629210967891,14.173768285453285,17.76406710738232
2.3405646486771334,-0.2862037213501918,4.794837480022294,6.957604632474669,0.024710609543954286,0.6869656138400708,13.101178969847291,17.591118626580222
2.339867632549221,-0.946090481151615,5.063643411488698,6.861828859630344,-0.2797334824357659,0.6867044451453157,12.974219059237974,17.470992794667026
1.9598114117511805,-0.5881527231588346,4.942367204425179,6.739619993348005,-0.550408658330287,0.6837072233134546,12.770955304966996,17.347096887673306
2.703439554164848,-1.0643957173879426,5.241606385268411,7.355005038346095,0.5006288214615426,0.688250365611056,12.385789418714152,16.842298974741382
2.985588972707093,-0.8070103263614244,4.823088000892254,7.002406273029861,-0.6646885757857559,0.6889062801490534,12.903655303888714,17.34321748754434
3.070155787820179,-1.0102948514736148,4.6943066825921616,6.657822295171694,-0.5193295988630623,0.7302193904414473,12.598908244078544,16.115899439412107
2.732586551862379,-1.0581556696120145,5.248738360118931,7.407636948092041,-1.0168433815803852,0.6888130350670846,11.852530762912874,16.294497273970904
3.1278932714323764,-0.14194261196470323,4.72050331654654,7.229631263375857,-0.7265886720025352,0.6889674024644754,12.079198430006764,16.517185455419884
2.750770123746774,-0.6213094086062646,4.98124713826386,7.253155543970984,-0.3483816011929556,0.6896390024021083,12.306814781029031,16.727540200458108
2.864115550269156,-0.6729390535094841,4.645523992803469,6.930636094041402,-1.2000365256603696,0.6896505808406738,11.372562491131813,15.792991055616849
2.1090050899844424,-0.895905378829101,4.815119906468071,6.644828451932018,0.2497236021721031,0.6882390107125624,12.187256019679225,16.644059672436477
3.5144336191467214,-0.8285450631456092,4.911577215839342,7.180806790701719,-0.9679768809969792,0.6888193995841055,11.747072921685248,16.188875271722626
1.8178380251854331,-1.3022223812242502,5.3479116092465,6.965798231328778,-0.005330426254799884,0.6893531387319338,12.119852840398327,16.547915312584443
2.3807412787180042,-1.669724299542974,5.3099209096793745,6.713833166201055,-0.5171183896123185,0.6888000574298518,12.24996977740572,16.69227104626553
3.400398670567752,-0.5284318747145383,4.366195818264736,6.9932072917804415,-0.7539086882837335,0.6893068282182452,12.405124887242994,16.834377409620025
2.0800051810655558,0.40377366419276906,4.639245751496965,6.988917501377784,-0.302014464718158,0.6898721182436506,12.366439747541701,16.781193199725298
2.0997608709263735,-0.07300893372561112,4.471661659022619,6.424281094521524,0.28643370371317606,0.6893119261864755,12.445592320077196,16.87471381940241
1.6824367397799946,-0.9018502152330293,5.586851583833389,7.5410684733662885,-0.1571832426568391,0.6901740375402324,12.541493413842662,16.94852727001838
3.0319052042730137,-1.0820316233596168,5.061288692567444,6.93492642742312,-0.9182828527383945,0.6895548633971575,12.527382999271392,16.950266373564894
